model	panel	comparison	metric	y	delta_pp	err_minus	err_plus	ci_low_pp	ci_high_pp	p_holm	p_raw	significant
mobilevitv2	tumour	augmented_r2	per_tumour_f1:glioma	3.92	-0.166657889	0.74389711	0.716798751	-0.910554999	0.550140862	1	0.662267546	0
mobilevitv2	tumour	augmented_r2	per_tumour_f1:pituitary	0.92	-0.839552635	0.668034081	0.57269293	-1.50758672	-0.266859705	0.125374925	0.00379924015	0
mobilevitv2	tumour	augmented_r2	tumour_weighted_f1	4.92	0.902907758	0.550257439	0.579865099	0.352650319	1.48277286	0.0883823235	0.0025994801	0
