source,seed,n_estimators,oob_score,test_accuracy,test_macro_f1,test_weighted_f1,f1_glioma,f1_meningioma,f1_no_tumor,f1_pituitary,experiment
rf_tree_growth,5,50,0.8230187908496732,0.776,0.784189481008427,0.7666191875759621,0.7547974413646056,0.6327272727272727,0.896774193548387,0.8524590163934426,filtered_r1
rf_tree_growth,5,100,0.850796568627451,0.785,0.7937859740180091,0.7758918091496735,0.772823779193206,0.6470588235294118,0.9061488673139159,0.849112426035503,filtered_r1
rf_tree_growth,5,200,0.8676470588235294,0.793,0.8018025169370022,0.784460208175213,0.7770700636942676,0.6617915904936015,0.9120521172638436,0.8562962962962963,filtered_r1
rf_tree_growth,5,300,0.8730596405228758,0.788,0.7960042484016163,0.7788776040432656,0.7665952890792291,0.6532846715328468,0.9061488673139159,0.8579881656804734,filtered_r1
rf_tree_growth,5,400,0.8765318627450981,0.792,0.7989319512239477,0.7834026450659264,0.7758620689655172,0.6606170598911071,0.8974358974358975,0.861812778603269,filtered_r1
rf_tree_growth,5,500,0.8793913398692811,0.793,0.800801141935843,0.7845282193471798,0.7801724137931034,0.6618181818181819,0.9032258064516129,0.8579881656804734,filtered_r1
rf_tree_growth,6,25,0.7677696078431373,0.771,0.7778349585734868,0.7608159421924643,0.775,0.616822429906542,0.8789808917197452,0.8405365126676602,filtered_r1
rf_tree_growth,6,50,0.8240400326797386,0.794,0.8007570612876057,0.7849672782610075,0.791578947368421,0.659217877094972,0.896774193548387,0.855457227138643,filtered_r1
rf_tree_growth,6,100,0.852328431372549,0.802,0.809649936307704,0.7945814438584563,0.8043010752688172,0.6751361161524501,0.9003215434083601,0.8588410104011887,filtered_r1
rf_tree_growth,6,200,0.8654003267973857,0.792,0.8018696808468326,0.7834312541202051,0.7794432548179872,0.6545454545454545,0.9180327868852459,0.855457227138643,filtered_r1
rf_tree_growth,6,300,0.8715277777777778,0.794,0.8047017213689465,0.7860664067785108,0.7863247863247863,0.6606170598911071,0.9210526315789473,0.8508124076809453,filtered_r1
rf_tree_growth,6,400,0.8741830065359477,0.796,0.8060037683635068,0.7879672708287362,0.7794432548179872,0.6642599277978339,0.9210526315789473,0.8592592592592593,filtered_r1
rf_tree_growth,6,500,0.8760212418300654,0.795,0.8050035883700974,0.7868220061306752,0.7777777777777778,0.6606498194945848,0.9210526315789473,0.8605341246290801,filtered_r1
rf_tree_growth,7,25,0.7643995098039216,0.769,0.7779181082967916,0.7595680876701716,0.7407407407407407,0.6284658040665434,0.8976897689768977,0.844776119402985,filtered_r1
rf_tree_growth,7,50,0.816687091503268,0.794,0.8021475537745744,0.7858577174872123,0.7733887733887734,0.6703499079189686,0.9072847682119205,0.857566765578635,filtered_r1
rf_tree_growth,7,100,0.8485498366013072,0.789,0.7977084072693439,0.7805442392188151,0.7692307692307693,0.6569872958257713,0.9078947368421053,0.8567208271787297,filtered_r1
rf_tree_growth,7,200,0.8617238562091504,0.79,0.7975667854529889,0.7805558616895379,0.7803837953091685,0.6482504604051565,0.9032258064516129,0.8584070796460177,filtered_r1
rf_tree_growth,7,300,0.8686683006535948,0.796,0.8042205807092297,0.7874099607685516,0.7863247863247863,0.6617915904936015,0.9090909090909091,0.8596750369276218,filtered_r1
rf_tree_growth,7,400,0.8719362745098039,0.789,0.796564204474868,0.7796129169911106,0.7770700636942676,0.6494464944649446,0.9025974025974026,0.8571428571428571,filtered_r1
rf_tree_growth,7,500,0.8748978758169934,0.791,0.7987514583558668,0.7818708006096828,0.7735042735042735,0.6556776556776557,0.9061488673139159,0.8596750369276218,filtered_r1
rf_tree_growth,8,25,0.7705269607843137,0.786,0.7936396349678216,0.777404173419656,0.779874213836478,0.6555555555555556,0.8938906752411575,0.8452380952380952,filtered_r1
rf_tree_growth,8,50,0.8236315359477124,0.794,0.8016600723206341,0.7855409145260571,0.7824267782426778,0.6593406593406593,0.9025974025974026,0.8622754491017964,filtered_r1
rf_tree_growth,8,100,0.8510008169934641,0.799,0.8084841542810929,0.7912322148534114,0.7857142857142857,0.6654611211573237,0.9174917491749175,0.8652694610778443,filtered_r1
rf_tree_growth,8,200,0.8649918300653595,0.801,0.8105418024281507,0.7934821999463532,0.7796610169491526,0.6774774774774774,0.9210526315789473,0.8639760837070254,filtered_r1
rf_tree_growth,8,300,0.8733660130718954,0.803,0.8132329888398996,0.7958828499598732,0.7770700636942676,0.6821428571428572,0.9271523178807947,0.8665667166416792,filtered_r1
rf_tree_growth,8,400,0.875,0.805,0.8155051466589346,0.7981905090869681,0.7863247863247863,0.6832740213523132,0.9271523178807947,0.8652694610778443,filtered_r1
rf_tree_growth,8,500,0.875,0.801,0.8102763495277421,0.7936132350764616,0.7803837953091685,0.6774193548387096,0.9180327868852459,0.8652694610778443,filtered_r1
rf_tree_growth,9,25,0.7695057189542484,0.774,0.7824355236625634,0.7643865156381561,0.7631027253668763,0.6390977443609023,0.8954248366013072,0.8321167883211679,filtered_r1
rf_tree_growth,9,50,0.821078431372549,0.779,0.7866323535835303,0.7687918727024357,0.7756813417190775,0.6303939962476548,0.8954248366013072,0.8450292397660819,filtered_r1
rf_tree_growth,9,100,0.8538602941176471,0.798,0.8051654753460163,0.7885216684760478,0.7983367983367984,0.6554307116104869,0.9055374592833876,0.8613569321533924,filtered_r1
rf_tree_growth,9,200,0.8674428104575164,0.796,0.8036818019159251,0.7876390407224235,0.7880085653104925,0.6642335766423357,0.9032258064516129,0.8592592592592593,filtered_r1
rf_tree_growth,9,300,0.8731617647058824,0.796,0.8041128085503306,0.7872459594008906,0.7872340425531915,0.6629834254143646,0.9090909090909091,0.8571428571428571,filtered_r1
rf_tree_growth,9,400,0.8751021241830066,0.802,0.8115254173591823,0.794112070054166,0.7914893617021277,0.676416819012797,0.9210526315789473,0.8571428571428571,filtered_r1
rf_tree_growth,9,500,0.8777573529411765,0.8,0.8089525314973409,0.7917408931690315,0.7957446808510639,0.6678899082568808,0.9150326797385621,0.8571428571428571,filtered_r1
