experiment seed step real_epoch tr_loss vl_loss vl_tumour vl_plane learning_rate patience_counter best_step best_val_loss batch_real batch_synthetic
augmented_r1 2 1360 22.2267620020429 -0.22040473930537702 -0.7476353509085519 0.9897959183673469 0.9948979591836735 5.866995833708463e-05 1 1280 -0.7670718942369733 64 64
augmented_r1 2 1440 23.534218590398364 -0.20231972075998783 -0.7549311978476388 0.9897959183673469 0.9948979591836735 3.520239055818114e-05 2 1280 -0.7670718942369733 64 64
augmented_r1 2 1520 24.84167517875383 -0.3432533770799637 -0.7914279151935967 0.9887755102040816 0.9948979591836735 1.7369824265066364e-05 0 1520 -0.7914279151935967 64 64
augmented_r1 2 1600 26.149131767109296 -0.3385855101048946 -0.8039252405263939 0.9897959183673469 0.9948979591836735 5.640079084868633e-06 0 1600 -0.8039252405263939 64 64
augmented_r1 2 1680 27.45658835546476 -0.4054784677922726 -0.802613527677497 0.9908163265306122 0.9948979591836735 3.208732072368104e-07 1 1600 -0.8039252405263939 64 64
augmented_r1 2 1705 27.865168539325843 -0.3568817126750946 -0.7985758280267521 0.9908163265306122 0.9948979591836735 0.0 2 1600 -0.8039252405263939 64 64
augmented_r1 3 1 0.01634320735444331 2.5286147594451904 2.5208857477927693 0.2173469387755102 0.3653061224489796 3.225806451612903e-06 0 1 2.5208857477927693 64 64
augmented_r1 3 80 1.3074565883554647 1.9429883157150656 0.7096254791532244 0.8673469387755102 0.9857142857142858 0.00025806451612903227 0 80 0.7096254791532244 64 64
augmented_r1 3 160 2.6149131767109295 0.6684505398385227 0.19096295517318101 0.9459183673469388 0.9928571428571429 0.0004999871624350509 0 160 0.19096295517318101 64 64
augmented_r1 3 240 3.9223697650663945 0.5718466881662607 0.06666180062658933 0.9653061224489796 0.996938775510204 0.0004962990794052847 0 240 0.06666180062658933 64 64
augmented_r1 3 320 5.229826353421859 0.3673213946633041 -0.15460358225569434 0.9785714285714285 0.996938775510204 0.00048614958518009677 0 320 -0.15460358225569434 64 64
augmented_r1 3 400 6.537282941777324 0.3612116658128798 -0.14284384639895692 0.9755102040816327 0.9959183673469387 0.0004698049416382277 1 320 -0.15460358225569434 64 64
augmented_r1 3 480 7.844739530132789 0.10293802171945572 -0.2849970594960816 0.9755102040816327 0.9959183673469387 0.0004476939342344246 0 480 -0.2849970594960816 64 64
augmented_r1 3 560 9.152196118488254 0.1979087132960558 -0.3297149071888048 0.9785714285714285 0.9959183673469387 0.00042039662323982603 0 560 -0.3297149071888048 64 64
augmented_r1 3 640 10.459652706843718 0.022123303078114987 -0.4374590120753463 0.9857142857142858 0.9959183673469387 0.0003886291264381089 0 640 -0.4374590120753463 64 64
augmented_r1 3 720 11.767109295199182 0.012004685029387474 -0.5189537841446545 0.9836734693877551 0.9948979591836735 0.000353224832488219 0 720 -0.5189537841446545 64 64
augmented_r1 3 800 13.074565883554648 -0.19188006967306137 -0.6160365965901589 0.9877551020408163 0.9959183673469387 0.0003151125378024133 0 800 -0.6160365965901589 64 64
augmented_r1 3 880 14.382022471910112 -0.08729829601943492 -0.6460534373108222 0.9928571428571429 0.9959183673469387 0.00027529208049685805 0 880 -0.6460534373108222 64 64
augmented_r1 3 960 15.689479060265578 -0.10108969770371914 -0.6747915593945251 0.9897959183673469 0.9959183673469387 0.000234808110633836 0 960 -0.6747915593945251 64 64
augmented_r1 3 1040 16.99693564862104 -0.17036186568439007 -0.7344912485200532 0.9887755102040816 0.9959183673469387 0.0001947226848671508 0 1040 -0.7344912485200532 64 64
augmented_r1 3 1120 18.304392236976508 -0.1351772103458643 -0.7191173169077659 0.9887755102040816 0.9959183673469387 0.00015608740444292746 1 1040 -0.7344912485200532 64 64
augmented_r1 3 1200 19.611848825331972 -0.24037463627755642 -0.7447105412580529 0.9897959183673469 0.9959183673469387 0.00011991582748762803 0 1200 -0.7447105412580529 64 64
augmented_r1 3 1280 20.919305413687436 -0.21795716248452662 -0.7464144643472166 0.986734693877551 0.9959183673469387 8.715687931944449e-05 1 1280 -0.7464144643472166 64 64
augmented_r1 3 1360 22.2267620020429 -0.34972363114356997 -0.7425427945292726 0.9897959183673469 0.9959183673469387 5.866995833708463e-05 2 1280 -0.7464144643472166 64 64
augmented_r1 3 1440 23.534218590398364 -0.2652940653264523 -0.8048210012669466 0.9877551020408163 0.9959183673469387 3.520239055818114e-05 0 1440 -0.8048210012669466 64 64
augmented_r1 3 1520 24.84167517875383 -0.2715861514210701 -0.7992389622999697 0.9887755102040816 0.9959183673469387 1.7369824265066364e-05 1 1440 -0.8048210012669466 64 64
augmented_r1 3 1600 26.149131767109296 -0.34301070459187033 -0.832882488503748 0.9897959183673469 0.9959183673469387 5.640079084868633e-06 0 1600 -0.832882488503748 64 64
augmented_r1 3 1680 27.45658835546476 -0.3336550287902355 -0.7780602902782207 0.9908163265306122 0.9959183673469387 3.208732072368104e-07 1 1600 -0.832882488503748 64 64
augmented_r1 3 1705 27.865168539325843 -0.23776806235313416 -0.7757064551723246 0.9908163265306122 0.9959183673469387 0.0 2 1600 -0.832882488503748 64 64
augmented_r1 4 1 0.01634320735444331 2.5537707805633545 2.510703536442348 0.2357142857142857 0.37857142857142856 3.225806451612903e-06 0 1 2.510703536442348 64 64
augmented_r1 4 80 1.3074565883554647 1.9066013339199597 0.6663312997136798 0.8642857142857143 0.9816326530612245 0.00025806451612903227 0 80 0.6663312997136798 64 64
augmented_r1 4 160 2.6149131767109295 0.5515465784352273 0.12610318238029675 0.9540816326530612 0.9959183673469387 0.0004999871624350509 0 160 0.12610318238029675 64 64
augmented_r1 4 240 3.9223697650663945 0.3881952729541808 -0.012249371196542467 0.9612244897959183 0.996938775510204 0.0004962990794052847 0 240 -0.012249371196542467 64 64
augmented_r1 4 320 5.229826353421859 0.280159115139395 -0.13945849087773537 0.9744897959183674 0.9959183673469387 0.00048614958518009677 0 320 -0.13945849087773537 64 64
augmented_r1 4 400 6.537282941777324 0.26676192274317145 -0.17391040349493223 0.9795918367346939 0.9979591836734694 0.0004698049416382277 0 400 -0.17391040349493223 64 64
augmented_r1 4 480 7.844739530132789 0.19941963702440263 -0.2839117544037955 0.9785714285714285 0.9948979591836735 0.0004476939342344246 0 480 -0.2839117544037955 64 64
augmented_r1 4 560 9.152196118488254 0.11469790432602167 -0.36259680341701117 0.9857142857142858 0.9959183673469387 0.00042039662323982603 0 560 -0.36259680341701117 64 64
augmented_r1 4 640 10.459652706843718 -0.022401100397109984 -0.4797571143325494 0.9887755102040816 0.9948979591836735 0.0003886291264381089 0 640 -0.4797571143325494 64 64
augmented_r1 4 720 11.767109295199182 -0.11964679211378097 -0.5425730851231789 0.9918367346938776 0.9959183673469387 0.000353224832488219 0 720 -0.5425730851231789 64 64
augmented_r1 4 800 13.074565883554648 -0.16838288959115744 -0.5874072902056635 0.9846938775510204 0.9938775510204082 0.0003151125378024133 0 800 -0.5874072902056635 64 64
augmented_r1 4 880 14.382022471910112 -0.09861752297729254 -0.6253189391019393 0.9887755102040816 0.9938775510204082 0.00027529208049685805 0 880 -0.6253189391019393 64 64
augmented_r1 4 960 15.689479060265578 -0.28456332385540006 -0.653224798367948 0.9846938775510204 0.9938775510204082 0.000234808110633836 0 960 -0.653224798367948 64 64
augmented_r1 4 1040 16.99693564862104 -0.2254492986947298 -0.6593249520476984 0.9846938775510204 0.9948979591836735 0.0001947226848671508 0 1040 -0.6593249520476984 64 64
augmented_r1 4 1120 18.304392236976508 -0.4042829129844904 -0.7349067765839246 0.9908163265306122 0.9938775510204082 0.00015608740444292746 0 1120 -0.7349067765839246 64 64
augmented_r1 4 1200 19.611848825331972 -0.15574040599167346 -0.7306207982861266 0.9908163265306122 0.9959183673469387 0.00011991582748762803 1 1120 -0.7349067765839246 64 64
augmented_r1 4 1280 20.919305413687436 -0.18278570026159285 -0.7311515409119275 0.9877551020408163 0.9948979591836735 8.715687931944449e-05 2 1120 -0.7349067765839246 64 64
augmented_r1 4 1360 22.2267620020429 -0.1870565667748451 -0.7619150117951996 0.9928571428571429 0.9948979591836735 5.866995833708463e-05 0 1360 -0.7619150117951996 64 64
augmented_r1 4 1440 23.534218590398364 -0.154607143253088 -0.7744383094262104 0.9908163265306122 0.9938775510204082 3.520239055818114e-05 0 1440 -0.7744383094262104 64 64
augmented_r1 4 1520 24.84167517875383 -0.3307508248835802 -0.7683829716273717 0.9918367346938776 0.9959183673469387 1.7369824265066364e-05 1 1440 -0.7744383094262104 64 64
augmented_r1 4 1600 26.149131767109296 -0.2858193214982748 -0.7633583433774053 0.9897959183673469 0.9948979591836735 5.640079084868633e-06 2 1440 -0.7744383094262104 64 64
augmented_r1 4 1680 27.45658835546476 -0.22057310082018375 -0.7808728310526634 0.9918367346938776 0.9959183673469387 3.208732072368104e-07 0 1680 -0.7808728310526634 64 64
augmented_r1 4 1705 27.865168539325843 -0.2855671000480652 -0.7678133278476948 0.9918367346938776 0.9948979591836735 0.0 1 1680 -0.7808728310526634 64 64
augmented_r1 5 1 0.01634320735444331 2.486858367919922 2.5285136534243216 0.21224489795918366 0.336734693877551 3.225806451612903e-06 0 1 2.5285136534243216 64 64
augmented_r1 5 80 1.3074565883554647 1.8419902203958245 0.5973495838593463 0.8816326530612245 0.9836734693877551 0.00025806451612903227 0 80 0.5973495838593463 64 64
augmented_r1 5 160 2.6149131767109295 0.7139498414471745 0.2756054038904151 0.9326530612244898 0.9928571428571429 0.0004999871624350509 0 160 0.2756054038904151 64 64
augmented_r1 5 240 3.9223697650663945 0.5381664658896625 0.024702703527041844 0.9693877551020408 0.9948979591836735 0.0004962990794052847 0 240 0.024702703527041844 64 64
augmented_r1 5 320 5.229826353421859 0.4473076813854277 -0.10404637191368608 0.976530612244898 0.9948979591836735 0.00048614958518009677 0 320 -0.10404637191368608 64 64
augmented_r1 5 400 6.537282941777324 0.2377836332656443 -0.21319611899706783 0.9826530612244898 0.9959183673469387 0.0004698049416382277 0 400 -0.21319611899706783 64 64
augmented_r1 5 480 7.844739530132789 0.18074230905622243 -0.3124789911873487 0.986734693877551 0.9948979591836735 0.0004476939342344246 0 480 -0.3124789911873487 64 64
augmented_r1 5 560 9.152196118488254 0.06561161577701569 -0.41357515332650163 0.9806122448979592 0.9948979591836735 0.00042039662323982603 0 560 -0.41357515332650163 64 64
augmented_r1 5 640 10.459652706843718 -0.1501638012006879 -0.44565578236871833 0.9826530612244898 0.9938775510204082 0.0003886291264381089 0 640 -0.44565578236871833 64 64
augmented_r1 5 720 11.767109295199182 0.003102371096611023 -0.49773933984795393 0.9857142857142858 0.9948979591836735 0.000353224832488219 0 720 -0.49773933984795393 64 64
augmented_r1 5 800 13.074565883554648 -0.08760104645043612 -0.5696520542611881 0.986734693877551 0.9948979591836735 0.0003151125378024133 0 800 -0.5696520542611881 64 64
augmented_r1 5 880 14.382022471910112 0.02379976138472557 -0.5319780422716724 0.9857142857142858 0.9948979591836735 0.00027529208049685805 1 800 -0.5696520542611881 64 64
augmented_r1 5 960 15.689479060265578 -0.1529950100928545 -0.6736408442867046 0.986734693877551 0.9948979591836735 0.000234808110633836 0 960 -0.6736408442867046 64 64
augmented_r1 5 1040 16.99693564862104 -0.24381087981164457 -0.6732203318148243 0.9836734693877551 0.9948979591836735 0.0001947226848671508 1 960 -0.6736408442867046 64 64
augmented_r1 5 1120 18.304392236976508 -0.10624434500932693 -0.7253370834856617 0.9887755102040816 0.9948979591836735 0.00015608740444292746 0 1120 -0.7253370834856617 64 64
augmented_r1 5 1200 19.611848825331972 -0.058384676650166514 -0.687621350677646 0.9877551020408163 0.9948979591836735 0.00011991582748762803 1 1120 -0.7253370834856617 64 64
augmented_r1 5 1280 20.919305413687436 -0.27680310793220997 -0.7770886112232598 0.9897959183673469 0.9948979591836735 8.715687931944449e-05 0 1280 -0.7770886112232598 64 64
augmented_r1 5 1360 22.2267620020429 -0.3403379864990711 -0.7962460301360306 0.9908163265306122 0.9948979591836735 5.866995833708463e-05 0 1360 -0.7962460301360306 64 64
augmented_r1 5 1440 23.534218590398364 -0.180670365691185 -0.7721072661633395 0.9877551020408163 0.9948979591836735 3.520239055818114e-05 1 1360 -0.7962460301360306 64 64
augmented_r1 5 1520 24.84167517875383 -0.30460131242871286 -0.7893287824124706 0.9887755102040816 0.9948979591836735 1.7369824265066364e-05 2 1360 -0.7962460301360306 64 64
augmented_r1 5 1600 26.149131767109296 -0.17623218670487403 -0.8048360659151661 0.9897959183673469 0.9948979591836735 5.640079084868633e-06 0 1600 -0.8048360659151661 64 64
augmented_r1 5 1680 27.45658835546476 -0.3168762166053057 -0.7909620311795449 0.9908163265306122 0.9948979591836735 3.208732072368104e-07 1 1600 -0.8048360659151661 64 64
augmented_r1 5 1705 27.865168539325843 -0.2529949629306793 -0.7844610194770657 0.9887755102040816 0.9948979591836735 0.0 2 1600 -0.8048360659151661 64 64
augmented_r1 6 1 0.01634320735444331 2.4370276927948 2.4853694448665697 0.19693877551020408 0.35 3.225806451612903e-06 0 1 2.4853694448665697 64 64
augmented_r1 6 80 1.3074565883554647 1.847021824196924 0.5929120611171333 0.8816326530612245 0.9734693877551021 0.00025806451612903227 0 80 0.5929120611171333 64 64
augmented_r1 6 160 2.6149131767109295 0.7474410508293658 0.1457174532267512 0.95 0.9887755102040816 0.0004999871624350509 0 160 0.1457174532267512 64 64
augmented_r1 6 240 3.9223697650663945 0.45047101289965213 -0.00022505947521754674 0.9683673469387755 0.9948979591836735 0.0004962990794052847 0 240 -0.00022505947521754674 64 64
augmented_r1 6 320 5.229826353421859 0.35656608352437613 -0.09907179426173775 0.976530612244898 0.9959183673469387 0.00048614958518009677 0 320 -0.09907179426173775 64 64
augmented_r1 6 400 6.537282941777324 0.12950203781947495 -0.228501545409767 0.9744897959183674 0.9959183673469387 0.0004698049416382277 0 400 -0.228501545409767 64 64
augmented_r1 6 480 7.844739530132789 0.06461729351431131 -0.32507008630402234 0.9795918367346939 0.996938775510204 0.0004476939342344246 0 480 -0.32507008630402234 64 64
augmented_r1 6 560 9.152196118488254 -0.006656126119196415 -0.4028518761907305 0.9857142857142858 0.9938775510204082 0.00042039662323982603 0 560 -0.4028518761907305 64 64
augmented_r1 6 640 10.459652706843718 0.08798315655440092 -0.479171135960793 0.9918367346938776 0.9948979591836735 0.0003886291264381089 0 640 -0.479171135960793 64 64
augmented_r1 6 720 11.767109295199182 0.019235248677432537 -0.5350285447373682 0.9836734693877551 0.9938775510204082 0.000353224832488219 0 720 -0.5350285447373682 64 64
augmented_r1 6 800 13.074565883554648 -0.0493149047717452 -0.5891166429130399 0.9857142857142858 0.9938775510204082 0.0003151125378024133 0 800 -0.5891166429130399 64 64
augmented_r1 6 880 14.382022471910112 -0.22129788789898158 -0.5891174608347367 0.9836734693877551 0.9938775510204082 0.00027529208049685805 1 880 -0.5891174608347367 64 64
augmented_r1 6 960 15.689479060265578 -0.19489590749144553 -0.6063605814563985 0.9908163265306122 0.9959183673469387 0.000234808110633836 0 960 -0.6063605814563985 64 64
augmented_r1 6 1040 16.99693564862104 -0.21051734052598475 -0.6825548454206817 0.9836734693877551 0.9948979591836735 0.0001947226848671508 0 1040 -0.6825548454206817 64 64
augmented_r1 6 1120 18.304392236976508 -0.20868718549609183 -0.6925859748100748 0.9857142857142858 0.9959183673469387 0.00015608740444292746 0 1120 -0.6925859748100748 64 64
augmented_r1 6 1200 19.611848825331972 -0.2295758381485939 -0.735677335456926 0.9897959183673469 0.9948979591836735 0.00011991582748762803 0 1200 -0.735677335456926 64 64
augmented_r1 6 1280 20.919305413687436 -0.3030172362923622 -0.7606682042686307 0.9846938775510204 0.9948979591836735 8.715687931944449e-05 0 1280 -0.7606682042686307 64 64
augmented_r1 6 1360 22.2267620020429 -0.3467243116348982 -0.7642918236401617 0.9857142857142858 0.9948979591836735 5.866995833708463e-05 1 1360 -0.7642918236401617 64 64
augmented_r1 6 1440 23.534218590398364 -0.21835052110254766 -0.769018537171033 0.9918367346938776 0.9948979591836735 3.520239055818114e-05 0 1440 -0.769018537171033 64 64
augmented_r1 6 1520 24.84167517875383 -0.2551340848207474 -0.7623573677880423 0.9887755102040816 0.9948979591836735 1.7369824265066364e-05 1 1440 -0.769018537171033 64 64
augmented_r1 6 1600 26.149131767109296 -0.2616662457585335 -0.7165585819555789 0.9877551020408163 0.9948979591836735 5.640079084868633e-06 2 1440 -0.769018537171033 64 64
augmented_r1 6 1680 27.45658835546476 -0.18255799189209937 -0.7245747751119186 0.9887755102040816 0.9948979591836735 3.208732072368104e-07 3 1440 -0.769018537171033 64 64
augmented_r1 6 1705 27.865168539325843 -0.052831733226776124 -0.7242558330905681 0.9877551020408163 0.9938775510204082 0.0 4 1440 -0.769018537171033 64 64
augmented_r1 7 1 0.01634320735444331 2.494262218475342 2.503693132011258 0.23469387755102042 0.3224489795918367 3.225806451612903e-06 0 1 2.503693132011258 64 64
augmented_r1 7 80 1.3074565883554647 1.866948806786839 0.5873320416528351 0.8846938775510204 0.9877551020408163 0.00025806451612903227 0 80 0.5873320416528351 64 64
