source,seed,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_step,best_val_loss,learning_rate,training_budget,max_steps,budget_epoch_steps,val_every,patience_evals,batch_real,batch_synthetic,real_examples_seen,synthetic_examples_seen,experiment
step,0,1,0.01634320735444331,2.4830379486083984,2.48915995773004,0.19183673469387755,0.35816326530612247,0,1,2.48915995773004,3.225806451612903e-06,compute,1705,31,80,8,64,64,64,64,filtered_r1
step,0,80,1.3074565883554647,1.8346734235558328,0.6256710410118103,0.8571428571428571,0.9755102040816327,0,80,0.6256710410118103,0.00025806451612903227,compute,1705,31,80,8,64,64,5120,5120,filtered_r1
step,0,160,2.6149131767109295,0.6016062100883574,0.1588474184882884,0.9459183673469388,0.9887755102040816,0,160,0.1588474184882884,0.0004999871624350509,compute,1705,31,80,8,64,64,10240,10240,filtered_r1
step,0,240,3.9223697650663945,0.3771987759973854,0.027874314937056326,0.9561224489795919,0.9948979591836735,0,240,0.027874314937056326,0.0004962990794052847,compute,1705,31,80,8,64,64,15360,15360,filtered_r1
step,0,320,5.229826353421859,0.4302336798980832,-0.039672016610904616,0.9755102040816327,0.9897959183673469,0,320,-0.039672016610904616,0.00048614958518009677,compute,1705,31,80,8,64,64,20480,20480,filtered_r1
step,0,400,6.537282941777324,0.26618212796747687,-0.18271055422267135,0.9836734693877551,0.9948979591836735,0,400,-0.18271055422267135,0.0004698049416382277,compute,1705,31,80,8,64,64,25600,25600,filtered_r1
step,0,480,7.844739530132789,0.07715686950832605,-0.30040067920879443,0.9775510204081632,0.9948979591836735,0,480,-0.30040067920879443,0.0004476939342344246,compute,1705,31,80,8,64,64,30720,30720,filtered_r1
step,0,560,9.152196118488254,0.05266816467046738,-0.3744225381588449,0.9928571428571429,0.9938775510204082,0,560,-0.3744225381588449,0.00042039662323982603,compute,1705,31,80,8,64,64,35840,35840,filtered_r1
step,0,640,10.459652706843718,0.11083703469485044,-0.41374497875875355,0.9785714285714285,0.9938775510204082,0,640,-0.41374497875875355,0.0003886291264381089,compute,1705,31,80,8,64,64,40960,40960,filtered_r1
step,0,720,11.767109295199182,-0.11373493373394013,-0.535274153826188,0.9948979591836735,0.9938775510204082,0,720,-0.535274153826188,0.000353224832488219,compute,1705,31,80,8,64,64,46080,46080,filtered_r1
step,0,800,13.074565883554648,0.009314952045679092,-0.5135572795965233,0.9897959183673469,0.9928571428571429,1,720,-0.535274153826188,0.0003151125378024133,compute,1705,31,80,8,64,64,51200,51200,filtered_r1
step,0,880,14.382022471910112,-0.13502250853925943,-0.5846874808778568,0.9908163265306122,0.9938775510204082,0,880,-0.5846874808778568,0.00027529208049685805,compute,1705,31,80,8,64,64,56320,56320,filtered_r1
