source,seed,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_step,best_val_loss,learning_rate,training_budget,max_steps,budget_epoch_steps,val_every,patience_evals,batch_real,batch_synthetic,real_examples_seen,synthetic_examples_seen,experiment
step,3,1,0.03268641470888662,2.5413436889648438,2.520727504029566,0.2173469387755102,0.3622448979591837,0,1,2.520727504029566,3.225806451612903e-06,compute,1705,31,80,8,128,0,128,0,baseline
step,3,80,2.6149131767109295,1.9288934423953672,0.7184343024175994,0.8755102040816326,0.9816326530612245,0,80,0.7184343024175994,0.00025806451612903227,compute,1705,31,80,8,128,0,10240,0,baseline
step,3,160,5.229826353421859,0.6621249319985509,0.10126162487633374,0.9714285714285714,0.9959183673469387,0,160,0.10126162487633374,0.0004999871624350509,compute,1705,31,80,8,128,0,20480,0,baseline
step,3,240,7.844739530132789,0.5504863812588155,0.021149095345516594,0.9714285714285714,0.996938775510204,0,240,0.021149095345516594,0.0004962990794052847,compute,1705,31,80,8,128,0,30720,0,baseline
step,3,320,10.459652706843718,0.3518021329306066,-0.17239144535697237,0.986734693877551,0.9959183673469387,0,320,-0.17239144535697237,0.00048614958518009677,compute,1705,31,80,8,128,0,40960,0,baseline
step,3,400,13.074565883554648,0.3542923279106617,-0.178882798430871,0.9836734693877551,0.9959183673469387,0,400,-0.178882798430871,0.0004698049416382277,compute,1705,31,80,8,128,0,51200,0,baseline
step,3,480,15.689479060265578,0.1056788645684719,-0.3002397279350125,0.9846938775510204,0.9938775510204082,0,480,-0.3002397279350125,0.0004476939342344246,compute,1705,31,80,8,128,0,61440,0,baseline
step,3,560,18.304392236976508,0.1837385803461075,-0.3866142820338814,0.9877551020408163,0.9948979591836735,0,560,-0.3866142820338814,0.00042039662323982603,compute,1705,31,80,8,128,0,71680,0,baseline
step,3,640,20.919305413687436,0.008928431011736394,-0.45871765905497025,0.9887755102040816,0.9959183673469387,0,640,-0.45871765905497025,0.0003886291264381089,compute,1705,31,80,8,128,0,81920,0,baseline
step,3,720,23.534218590398364,-0.0016324516385793687,-0.530753625898945,0.9857142857142858,0.9948979591836735,0,720,-0.530753625898945,0.000353224832488219,compute,1705,31,80,8,128,0,92160,0,baseline
step,3,800,26.149131767109296,-0.20118846110999583,-0.6116476560125546,0.986734693877551,0.9959183673469387,0,800,-0.6116476560125546,0.0003151125378024133,compute,1705,31,80,8,128,0,102400,0,baseline
step,3,880,28.764044943820224,-0.08966348506510258,-0.6428107118119999,0.9918367346938776,0.9959183673469387,0,880,-0.6428107118119999,0.00027529208049685805,compute,1705,31,80,8,128,0,112640,0,baseline
step,3,960,31.378958120531156,-0.10191804636269808,-0.668580674151985,0.9877551020408163,0.9959183673469387,0,960,-0.668580674151985,0.000234808110633836,compute,1705,31,80,8,128,0,122880,0,baseline
step,3,1040,33.99387129724208,-0.17713854946196078,-0.7278552887391071,0.9877551020408163,0.9959183673469387,0,1040,-0.7278552887391071,0.0001947226848671508,compute,1705,31,80,8,128,0,133120,0,baseline
step,3,1120,36.608784473953015,-0.14163059927523136,-0.708322643747135,0.9928571428571429,0.9959183673469387,1,1040,-0.7278552887391071,0.00015608740444292746,compute,1705,31,80,8,128,0,143360,0,baseline
step,3,1200,39.223697650663944,-0.24437329173088074,-0.7428259246203364,0.9908163265306122,0.9959183673469387,0,1200,-0.7428259246203364,0.00011991582748762803,compute,1705,31,80,8,128,0,153600,0,baseline
step,3,1280,41.83861082737487,-0.21980576366186141,-0.7492884305058694,0.9887755102040816,0.9959183673469387,0,1280,-0.7492884305058694,8.715687931944449e-05,compute,1705,31,80,8,128,0,163840,0,baseline
step,3,1360,44.4535240040858,-0.34808304682374,-0.744043401309422,0.9908163265306122,0.9959183673469387,1,1280,-0.7492884305058694,5.866995833708463e-05,compute,1705,31,80,8,128,0,174080,0,baseline
step,3,1440,47.06843718079673,-0.2746520575135946,-0.8032025325055026,0.9918367346938776,0.9959183673469387,0,1440,-0.8032025325055026,3.520239055818114e-05,compute,1705,31,80,8,128,0,184320,0,baseline
step,3,1520,49.68335035750766,-0.28477939441800115,-0.7922862179425298,0.9897959183673469,0.9959183673469387,1,1440,-0.8032025325055026,1.7369824265066364e-05,compute,1705,31,80,8,128,0,194560,0,baseline
step,3,1600,52.29826353421859,-0.3443624138832092,-0.8332977985849186,0.9918367346938776,0.9959183673469387,0,1600,-0.8332977985849186,5.640079084868633e-06,compute,1705,31,80,8,128,0,204800,0,baseline
step,3,1680,54.91317671092952,-0.34330811612308026,-0.7741619572347525,0.9918367346938776,0.9959183673469387,1,1600,-0.8332977985849186,3.208732072368104e-07,compute,1705,31,80,8,128,0,215040,0,baseline
step,3,1705,55.73033707865169,-0.2434393882751465,-0.7770835662374691,0.9918367346938776,0.9959183673469387,2,1600,-0.8332977985849186,0.0,compute,1705,31,80,8,128,0,218240,0,baseline
