source,seed,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_step,best_val_loss,learning_rate,training_budget,max_steps,budget_epoch_steps,val_every,patience_evals,batch_real,batch_synthetic,real_examples_seen,synthetic_examples_seen,experiment
step,6,1,0.01634320735444331,2.4370276927948,2.4853694448665697,0.19693877551020408,0.35,0,1,2.4853694448665697,3.225806451612903e-06,compute,1705,31,80,8,64,64,64,64,augmented_r1
step,6,80,1.3074565883554647,1.847021824196924,0.5929120611171333,0.8816326530612245,0.9734693877551021,0,80,0.5929120611171333,0.00025806451612903227,compute,1705,31,80,8,64,64,5120,5120,augmented_r1
step,6,160,2.6149131767109295,0.7474410508293658,0.1457174532267512,0.95,0.9887755102040816,0,160,0.1457174532267512,0.0004999871624350509,compute,1705,31,80,8,64,64,10240,10240,augmented_r1
step,6,240,3.9223697650663945,0.45047101289965213,-0.00022505947521754674,0.9683673469387755,0.9948979591836735,0,240,-0.00022505947521754674,0.0004962990794052847,compute,1705,31,80,8,64,64,15360,15360,augmented_r1
step,6,320,5.229826353421859,0.35656608352437613,-0.09907179426173775,0.976530612244898,0.9959183673469387,0,320,-0.09907179426173775,0.00048614958518009677,compute,1705,31,80,8,64,64,20480,20480,augmented_r1
step,6,400,6.537282941777324,0.12950203781947495,-0.228501545409767,0.9744897959183674,0.9959183673469387,0,400,-0.228501545409767,0.0004698049416382277,compute,1705,31,80,8,64,64,25600,25600,augmented_r1
step,6,480,7.844739530132789,0.06461729351431131,-0.32507008630402234,0.9795918367346939,0.996938775510204,0,480,-0.32507008630402234,0.0004476939342344246,compute,1705,31,80,8,64,64,30720,30720,augmented_r1
step,6,560,9.152196118488254,-0.006656126119196415,-0.4028518761907305,0.9857142857142858,0.9938775510204082,0,560,-0.4028518761907305,0.00042039662323982603,compute,1705,31,80,8,64,64,35840,35840,augmented_r1
step,6,640,10.459652706843718,0.08798315655440092,-0.479171135960793,0.9918367346938776,0.9948979591836735,0,640,-0.479171135960793,0.0003886291264381089,compute,1705,31,80,8,64,64,40960,40960,augmented_r1
step,6,720,11.767109295199182,0.019235248677432537,-0.5350285447373682,0.9836734693877551,0.9938775510204082,0,720,-0.5350285447373682,0.000353224832488219,compute,1705,31,80,8,64,64,46080,46080,augmented_r1
step,6,800,13.074565883554648,-0.0493149047717452,-0.5891166429130399,0.9857142857142858,0.9938775510204082,0,800,-0.5891166429130399,0.0003151125378024133,compute,1705,31,80,8,64,64,51200,51200,augmented_r1
step,6,880,14.382022471910112,-0.22129788789898158,-0.5891174608347367,0.9836734693877551,0.9938775510204082,1,880,-0.5891174608347367,0.00027529208049685805,compute,1705,31,80,8,64,64,56320,56320,augmented_r1
step,6,960,15.689479060265578,-0.19489590749144553,-0.6063605814563985,0.9908163265306122,0.9959183673469387,0,960,-0.6063605814563985,0.000234808110633836,compute,1705,31,80,8,64,64,61440,61440,augmented_r1
step,6,1040,16.99693564862104,-0.21051734052598475,-0.6825548454206817,0.9836734693877551,0.9948979591836735,0,1040,-0.6825548454206817,0.0001947226848671508,compute,1705,31,80,8,64,64,66560,66560,augmented_r1
step,6,1120,18.304392236976508,-0.20868718549609183,-0.6925859748100748,0.9857142857142858,0.9959183673469387,0,1120,-0.6925859748100748,0.00015608740444292746,compute,1705,31,80,8,64,64,71680,71680,augmented_r1
step,6,1200,19.611848825331972,-0.2295758381485939,-0.735677335456926,0.9897959183673469,0.9948979591836735,0,1200,-0.735677335456926,0.00011991582748762803,compute,1705,31,80,8,64,64,76800,76800,augmented_r1
step,6,1280,20.919305413687436,-0.3030172362923622,-0.7606682042686307,0.9846938775510204,0.9948979591836735,0,1280,-0.7606682042686307,8.715687931944449e-05,compute,1705,31,80,8,64,64,81920,81920,augmented_r1
step,6,1360,22.2267620020429,-0.3467243116348982,-0.7642918236401617,0.9857142857142858,0.9948979591836735,1,1360,-0.7642918236401617,5.866995833708463e-05,compute,1705,31,80,8,64,64,87040,87040,augmented_r1
step,6,1440,23.534218590398364,-0.21835052110254766,-0.769018537171033,0.9918367346938776,0.9948979591836735,0,1440,-0.769018537171033,3.520239055818114e-05,compute,1705,31,80,8,64,64,92160,92160,augmented_r1
step,6,1520,24.84167517875383,-0.2551340848207474,-0.7623573677880423,0.9887755102040816,0.9948979591836735,1,1440,-0.769018537171033,1.7369824265066364e-05,compute,1705,31,80,8,64,64,97280,97280,augmented_r1
step,6,1600,26.149131767109296,-0.2616662457585335,-0.7165585819555789,0.9877551020408163,0.9948979591836735,2,1440,-0.769018537171033,5.640079084868633e-06,compute,1705,31,80,8,64,64,102400,102400,augmented_r1
step,6,1680,27.45658835546476,-0.18255799189209937,-0.7245747751119186,0.9887755102040816,0.9948979591836735,3,1440,-0.769018537171033,3.208732072368104e-07,compute,1705,31,80,8,64,64,107520,107520,augmented_r1
step,6,1705,27.865168539325843,-0.052831733226776124,-0.7242558330905681,0.9877551020408163,0.9938775510204082,4,1440,-0.769018537171033,0.0,compute,1705,31,80,8,64,64,109120,109120,augmented_r1
