source,seed,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_step,best_val_loss,learning_rate,training_budget,max_steps,budget_epoch_steps,val_every,patience_evals,batch_real,batch_synthetic,real_examples_seen,synthetic_examples_seen,experiment
step,7,1,0.01634320735444331,2.494262218475342,2.503693132011258,0.23469387755102042,0.3224489795918367,0,1,2.503693132011258,3.225806451612903e-06,compute,1705,31,80,8,64,64,64,64,augmented_r1
step,7,80,1.3074565883554647,1.866948806786839,0.5873320416528351,0.8846938775510204,0.9877551020408163,0,80,0.5873320416528351,0.00025806451612903227,compute,1705,31,80,8,64,64,5120,5120,augmented_r1
step,7,160,2.6149131767109295,0.6362402135040611,0.14991829255405736,0.9489795918367347,0.9928571428571429,0,160,0.14991829255405736,0.0004999871624350509,compute,1705,31,80,8,64,64,10240,10240,augmented_r1
step,7,240,3.9223697650663945,0.5425594073720277,0.04653909695999963,0.9469387755102041,0.9959183673469387,0,240,0.04653909695999963,0.0004962990794052847,compute,1705,31,80,8,64,64,15360,15360,augmented_r1
step,7,320,5.229826353421859,0.44689626442268493,-0.07294417862989465,0.9683673469387755,0.9959183673469387,0,320,-0.07294417862989465,0.00048614958518009677,compute,1705,31,80,8,64,64,20480,20480,augmented_r1
step,7,400,6.537282941777324,0.33137782029807566,-0.18256666191986629,0.9693877551020408,0.9959183673469387,0,400,-0.18256666191986629,0.0004698049416382277,compute,1705,31,80,8,64,64,25600,25600,augmented_r1
step,7,480,7.844739530132789,0.21231286674737931,-0.24167316628962146,0.9704081632653061,0.9959183673469387,0,480,-0.24167316628962146,0.0004476939342344246,compute,1705,31,80,8,64,64,30720,30720,augmented_r1
step,7,560,9.152196118488254,0.09556176140904427,-0.3647943623211919,0.9755102040816327,0.996938775510204,0,560,-0.3647943623211919,0.00042039662323982603,compute,1705,31,80,8,64,64,35840,35840,augmented_r1
step,7,640,10.459652706843718,-0.036913199350237846,-0.43783223227578766,0.976530612244898,0.9959183673469387,0,640,-0.43783223227578766,0.0003886291264381089,compute,1705,31,80,8,64,64,40960,40960,augmented_r1
step,7,720,11.767109295199182,-0.08694501351565123,-0.47906842754811657,0.9775510204081632,0.9959183673469387,0,720,-0.47906842754811657,0.000353224832488219,compute,1705,31,80,8,64,64,46080,46080,augmented_r1
step,7,800,13.074565883554648,-0.1131079450249672,-0.5290529703607365,0.9806122448979592,0.996938775510204,0,800,-0.5290529703607365,0.0003151125378024133,compute,1705,31,80,8,64,64,51200,51200,augmented_r1
step,7,880,14.382022471910112,-0.060980343632400034,-0.5867817586782027,0.9836734693877551,0.9959183673469387,0,880,-0.5867817586782027,0.00027529208049685805,compute,1705,31,80,8,64,64,56320,56320,augmented_r1
step,7,960,15.689479060265578,-0.18621382899582387,-0.6255162679419226,0.9795918367346939,0.996938775510204,0,960,-0.6255162679419226,0.000234808110633836,compute,1705,31,80,8,64,64,61440,61440,augmented_r1
step,7,1040,16.99693564862104,-0.14363190717995167,-0.6405125564458419,0.9816326530612245,0.996938775510204,0,1040,-0.6405125564458419,0.0001947226848671508,compute,1705,31,80,8,64,64,66560,66560,augmented_r1
step,7,1120,18.304392236976508,-0.15226279497146605,-0.6789165102705663,0.9826530612244898,0.996938775510204,0,1120,-0.6789165102705663,0.00015608740444292746,compute,1705,31,80,8,64,64,71680,71680,augmented_r1
step,7,1200,19.611848825331972,-0.2534435648471117,-0.7329472361778726,0.9857142857142858,0.996938775510204,0,1200,-0.7329472361778726,0.00011991582748762803,compute,1705,31,80,8,64,64,76800,76800,augmented_r1
step,7,1280,20.919305413687436,-0.32037620432674885,-0.7571929449937782,0.9846938775510204,0.996938775510204,0,1280,-0.7571929449937782,8.715687931944449e-05,compute,1705,31,80,8,64,64,81920,81920,augmented_r1
step,7,1360,22.2267620020429,-0.19250866770744324,-0.7111124396324158,0.9857142857142858,0.996938775510204,1,1280,-0.7571929449937782,5.866995833708463e-05,compute,1705,31,80,8,64,64,87040,87040,augmented_r1
step,7,1440,23.534218590398364,-0.3081739705055952,-0.7602587763144045,0.9826530612244898,0.996938775510204,2,1440,-0.7602587763144045,3.520239055818114e-05,compute,1705,31,80,8,64,64,92160,92160,augmented_r1
step,7,1520,24.84167517875383,-0.2234056107699871,-0.7267595181659776,0.9846938775510204,0.996938775510204,3,1440,-0.7602587763144045,1.7369824265066364e-05,compute,1705,31,80,8,64,64,97280,97280,augmented_r1
step,7,1600,26.149131767109296,-0.40246582590043545,-0.7585379683241552,0.9846938775510204,0.9959183673469387,4,1440,-0.7602587763144045,5.640079084868633e-06,compute,1705,31,80,8,64,64,102400,102400,augmented_r1
step,7,1680,27.45658835546476,-0.2980928797274828,-0.770649224884656,0.9846938775510204,0.9959183673469387,0,1680,-0.770649224884656,3.208732072368104e-07,compute,1705,31,80,8,64,64,107520,107520,augmented_r1
step,7,1705,27.865168539325843,-0.34444245576858523,-0.7627931723789293,0.9836734693877551,0.9959183673469387,1,1680,-0.770649224884656,0.0,compute,1705,31,80,8,64,64,109120,109120,augmented_r1
