source,seed,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_step,best_val_loss,learning_rate,training_budget,max_steps,budget_epoch_steps,val_every,patience_evals,batch_real,batch_synthetic,real_examples_seen,synthetic_examples_seen,experiment
step,7,1,0.010980592441266599,2.491079330444336,2.503006815423771,0.23469387755102042,0.32346938775510203,0,1,2.503006815423771,3.225806451612903e-06,compute,1705,31,80,8,43,85,43,85,augmented_r2
step,7,80,0.8784473953013279,1.8676884498777269,0.6234628784413241,0.8683673469387755,0.9806122448979592,0,80,0.6234628784413241,0.00025806451612903227,compute,1705,31,80,8,43,85,3440,6800,augmented_r2
step,7,160,1.7568947906026557,0.6388714949600398,0.1742161058649725,0.9428571428571428,0.9938775510204082,0,160,0.1742161058649725,0.0004999871624350509,compute,1705,31,80,8,43,85,6880,13600,augmented_r2
step,7,240,2.635342185903984,0.5381465663202107,0.05417797185328542,0.9459183673469388,0.996938775510204,0,240,0.05417797185328542,0.0004962990794052847,compute,1705,31,80,8,43,85,10320,20400,augmented_r2
step,7,320,3.5137895812053115,0.435946989338845,-0.040357522271117385,0.9612244897959183,0.996938775510204,0,320,-0.040357522271117385,0.00048614958518009677,compute,1705,31,80,8,43,85,13760,27200,augmented_r2
step,7,400,4.39223697650664,0.33309554774314165,-0.1542299384061171,0.963265306122449,0.996938775510204,0,400,-0.1542299384061171,0.0004698049416382277,compute,1705,31,80,8,43,85,17200,34000,augmented_r2
step,7,480,5.270684371807968,0.22983668111264705,-0.25817812255450656,0.976530612244898,0.996938775510204,0,480,-0.25817812255450656,0.0004476939342344246,compute,1705,31,80,8,43,85,20640,40800,augmented_r2
step,7,560,6.149131767109295,0.0992770440876484,-0.34846234686520633,0.9744897959183674,0.996938775510204,0,560,-0.34846234686520633,0.00042039662323982603,compute,1705,31,80,8,43,85,24080,47600,augmented_r2
step,7,640,7.027579162410623,-0.04293621741235256,-0.4360051110082743,0.9755102040816327,0.996938775510204,0,640,-0.4360051110082743,0.0003886291264381089,compute,1705,31,80,8,43,85,27520,54400,augmented_r2
step,7,720,7.906026557711951,-0.09062782898545266,-0.48328274975017627,0.9795918367346939,0.996938775510204,0,720,-0.48328274975017627,0.000353224832488219,compute,1705,31,80,8,43,85,30960,61200,augmented_r2
step,7,800,8.78447395301328,-0.11021266859024763,-0.5324194757305846,0.976530612244898,0.996938775510204,0,800,-0.5324194757305846,0.0003151125378024133,compute,1705,31,80,8,43,85,34400,68000,augmented_r2
step,7,880,9.662921348314606,-0.060333992913365365,-0.5993071950211817,0.9785714285714285,0.996938775510204,0,880,-0.5993071950211817,0.00027529208049685805,compute,1705,31,80,8,43,85,37840,74800,augmented_r2
step,7,960,10.541368743615935,-0.18683402054011822,-0.6078380920449081,0.9806122448979592,0.996938775510204,0,960,-0.6078380920449081,0.000234808110633836,compute,1705,31,80,8,43,85,41280,81600,augmented_r2
step,7,1040,11.419816138917263,-0.15585721395909785,-0.6487143964183574,0.9795918367346939,0.996938775510204,0,1040,-0.6487143964183574,0.0001947226848671508,compute,1705,31,80,8,43,85,44720,88400,augmented_r2
step,7,1120,12.29826353421859,-0.15536377504467963,-0.687033889488298,0.9826530612244898,0.996938775510204,0,1120,-0.687033889488298,0.00015608740444292746,compute,1705,31,80,8,43,85,48160,95200,augmented_r2
step,7,1200,13.176710929519919,-0.25824513137340543,-0.7344870114813046,0.9836734693877551,0.996938775510204,0,1200,-0.7344870114813046,0.00011991582748762803,compute,1705,31,80,8,43,85,51600,102000,augmented_r2
step,7,1280,14.055158324821246,-0.3251361083239317,-0.7610143471737297,0.9826530612244898,0.996938775510204,0,1280,-0.7610143471737297,8.715687931944449e-05,compute,1705,31,80,8,43,85,55040,108800,augmented_r2
step,7,1360,14.933605720122575,-0.19727977067232133,-0.6972709383283343,0.9846938775510204,0.996938775510204,1,1280,-0.7610143471737297,5.866995833708463e-05,compute,1705,31,80,8,43,85,58480,115600,augmented_r2
step,7,1440,15.812053115423902,-0.3022324077785015,-0.7608622789382935,0.9836734693877551,0.996938775510204,2,1280,-0.7610143471737297,3.520239055818114e-05,compute,1705,31,80,8,43,85,61920,122400,augmented_r2
step,7,1520,16.69050051072523,-0.2316076595336199,-0.7161020142691475,0.9857142857142858,0.996938775510204,3,1280,-0.7610143471737297,1.7369824265066364e-05,compute,1705,31,80,8,43,85,65360,129200,augmented_r2
step,7,1600,17.56894790602656,-0.4045802891254425,-0.7537381354643374,0.9846938775510204,0.996938775510204,4,1280,-0.7610143471737297,5.640079084868633e-06,compute,1705,31,80,8,43,85,68800,136000,augmented_r2
step,7,1680,18.447395301327887,-0.29840099066495895,-0.7656588948502833,0.9846938775510204,0.996938775510204,5,1680,-0.7656588948502833,3.208732072368104e-07,compute,1705,31,80,8,43,85,72240,142800,augmented_r2
step,7,1705,18.721910112359552,-0.3450482141971588,-0.7565354091780526,0.9846938775510204,0.996938775510204,6,1680,-0.7656588948502833,0.0,compute,1705,31,80,8,43,85,73315,144925,augmented_r2
