source,seed,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_step,best_val_loss,learning_rate,training_budget,max_steps,budget_epoch_steps,val_every,patience_evals,batch_real,batch_synthetic,real_examples_seen,synthetic_examples_seen,experiment
step,2,1,0.03268641470888662,2.5131242275238037,2.495437377812911,0.20510204081632652,0.35306122448979593,0,1,2.495437377812911,3.225806451612903e-06,compute,1705,31,80,8,128,0,128,0,baseline
step,2,80,2.6149131767109295,1.8476710055447831,0.5800290847311215,0.8908163265306123,0.9795918367346939,0,80,0.5800290847311215,0.00025806451612903227,compute,1705,31,80,8,128,0,10240,0,baseline
step,2,160,5.229826353421859,0.6689352002460509,0.1646119275871588,0.9489795918367347,0.9928571428571429,0,160,0.1646119275871588,0.0004999871624350509,compute,1705,31,80,8,128,0,20480,0,baseline
step,2,240,7.844739530132789,0.4196188157424331,-0.026670800894498824,0.9775510204081632,0.9938775510204082,0,240,-0.026670800894498824,0.0004962990794052847,compute,1705,31,80,8,128,0,30720,0,baseline
step,2,320,10.459652706843718,0.37213408211246135,-0.04781683677313279,0.976530612244898,0.9948979591836735,0,320,-0.04781683677313279,0.00048614958518009677,compute,1705,31,80,8,128,0,40960,0,baseline
step,2,400,13.074565883554648,0.2819785850122571,-0.20809679590925878,0.9806122448979592,0.9948979591836735,0,400,-0.20809679590925878,0.0004698049416382277,compute,1705,31,80,8,128,0,51200,0,baseline
step,2,480,15.689479060265578,0.06467501018196345,-0.27904826937889565,0.9816326530612245,0.9948979591836735,0,480,-0.27904826937889565,0.0004476939342344246,compute,1705,31,80,8,128,0,61440,0,baseline
step,2,560,18.304392236976508,0.01723740007728338,-0.38635925942537735,0.9857142857142858,0.9948979591836735,0,560,-0.38635925942537735,0.00042039662323982603,compute,1705,31,80,8,128,0,71680,0,baseline
step,2,640,20.919305413687436,0.13829695601016284,-0.3916706639893201,0.9744897959183674,0.9948979591836735,0,640,-0.3916706639893201,0.0003886291264381089,compute,1705,31,80,8,128,0,81920,0,baseline
step,2,720,23.534218590398364,-0.12698141504079102,-0.4982558082561104,0.9887755102040816,0.9948979591836735,0,720,-0.4982558082561104,0.000353224832488219,compute,1705,31,80,8,128,0,92160,0,baseline
step,2,800,26.149131767109296,-0.030413538590073584,-0.576417136435606,0.9857142857142858,0.9948979591836735,0,800,-0.576417136435606,0.0003151125378024133,compute,1705,31,80,8,128,0,102400,0,baseline
step,2,880,28.764044943820224,-0.19936675652861596,-0.6167838461545049,0.9857142857142858,0.9948979591836735,0,880,-0.6167838461545049,0.00027529208049685805,compute,1705,31,80,8,128,0,112640,0,baseline
step,2,960,31.378958120531156,-0.07848104909062385,-0.610708244966001,0.986734693877551,0.9948979591836735,1,880,-0.6167838461545049,0.000234808110633836,compute,1705,31,80,8,128,0,122880,0,baseline
step,2,1040,33.99387129724208,-0.284799226000905,-0.6878889210370123,0.9857142857142858,0.9948979591836735,0,1040,-0.6878889210370123,0.0001947226848671508,compute,1705,31,80,8,128,0,133120,0,baseline
step,2,1120,36.608784473953015,-0.1341589618474245,-0.6523793595177787,0.9887755102040816,0.9948979591836735,1,1040,-0.6878889210370123,0.00015608740444292746,compute,1705,31,80,8,128,0,143360,0,baseline
step,2,1200,39.223697650663944,-0.24596592858433725,-0.7064114643602956,0.9846938775510204,0.9948979591836735,0,1200,-0.7064114643602956,0.00011991582748762803,compute,1705,31,80,8,128,0,153600,0,baseline
step,2,1280,41.83861082737487,-0.16808515675365926,-0.7496490597724914,0.986734693877551,0.9948979591836735,0,1280,-0.7496490597724914,8.715687931944449e-05,compute,1705,31,80,8,128,0,163840,0,baseline
step,2,1360,44.4535240040858,-0.225870556011796,-0.7275369006760266,0.9857142857142858,0.9948979591836735,1,1280,-0.7496490597724914,5.866995833708463e-05,compute,1705,31,80,8,128,0,174080,0,baseline
step,2,1440,47.06843718079673,-0.2103793751448393,-0.7308065769623737,0.986734693877551,0.9948979591836735,2,1280,-0.7496490597724914,3.520239055818114e-05,compute,1705,31,80,8,128,0,184320,0,baseline
step,2,1520,49.68335035750766,-0.3483825333416462,-0.7637313665175924,0.9877551020408163,0.9948979591836735,0,1520,-0.7637313665175924,1.7369824265066364e-05,compute,1705,31,80,8,128,0,194560,0,baseline
step,2,1600,52.29826353421859,-0.34092297628521917,-0.7742768348479757,0.9846938775510204,0.9948979591836735,0,1600,-0.7742768348479757,5.640079084868633e-06,compute,1705,31,80,8,128,0,204800,0,baseline
step,2,1680,54.91317671092952,-0.40859950594604016,-0.7696343438965934,0.9846938775510204,0.9948979591836735,1,1600,-0.7742768348479757,3.208732072368104e-07,compute,1705,31,80,8,128,0,215040,0,baseline
step,2,1705,55.73033707865169,-0.36988821864128113,-0.771838441430306,0.9846938775510204,0.9948979591836735,2,1600,-0.7742768348479757,0.0,compute,1705,31,80,8,128,0,218240,0,baseline
