source,seed,epoch,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_epoch,best_val_loss,learning_rate,experiment
epoch,0,1,1,1.0,2.044435992913056,3.0193058636723733,0.286734693877551,0.45714285714285713,0,1,3.0193058636723733,0.001,baseline
epoch,0,2,2,2.0,1.4001048992067362,3.743314481268124,0.3173469387755102,0.7795918367346939,1,1,3.0193058636723733,0.001,baseline
epoch,0,3,3,3.0,1.1350830703273613,1.2515724440010227,0.7234693877551021,0.9173469387755102,0,3,1.2515724440010227,0.001,baseline
epoch,0,4,4,4.0,0.9965313177430228,1.777026140933134,0.5622448979591836,0.8724489795918368,1,3,1.2515724440010227,0.001,baseline
epoch,0,5,5,5.0,0.9003758034131378,1.27483720098223,0.75,0.9346938775510204,2,3,1.2515724440010227,0.001,baseline
epoch,0,6,6,6.0,0.8364239203552425,1.4591828117565233,0.6326530612244898,0.9591836734693877,3,3,1.2515724440010227,0.001,baseline
epoch,0,7,7,7.0,0.7575599275400008,2.406728717258998,0.4928571428571429,0.6663265306122449,4,3,1.2515724440010227,0.001,baseline
epoch,0,8,8,8.0,0.7448829808809906,3.2736309946799764,0.4163265306122449,0.7795918367346939,5,3,1.2515724440010227,0.001,baseline
epoch,0,9,9,9.0,0.7085423277761402,1.1380523710834736,0.7336734693877551,0.9693877551020408,0,9,1.1380523710834736,0.001,baseline
epoch,0,10,10,10.0,0.6424822139423397,1.2368346890624689,0.7255102040816327,0.9357142857142857,1,9,1.1380523710834736,0.001,baseline
epoch,0,11,11,11.0,0.615925213837648,1.132516066882075,0.7785714285714286,0.9489795918367347,0,11,1.132516066882075,0.001,baseline
epoch,0,12,12,12.0,0.5762721262377544,0.7005477238674553,0.9163265306122449,0.9775510204081632,0,12,0.7005477238674553,0.001,baseline
epoch,0,13,13,13.0,0.5254281949826475,2.3785213441264874,0.45714285714285713,0.936734693877551,1,12,0.7005477238674553,0.001,baseline
epoch,0,14,14,14.0,0.5033024021018148,2.1884051566221276,0.513265306122449,0.7316326530612245,2,12,0.7005477238674553,0.001,baseline
epoch,0,15,15,15.0,0.4763509692040113,0.943256305431833,0.7846938775510204,0.9836734693877551,3,12,0.7005477238674553,0.001,baseline
epoch,0,16,16,16.0,0.4891377811047103,1.4837335002665617,0.7183673469387755,0.8806122448979592,4,12,0.7005477238674553,0.001,baseline
epoch,0,17,17,17.0,0.41913919021452534,2.11245861637349,0.38571428571428573,0.9530612244897959,5,12,0.7005477238674553,0.001,baseline
epoch,0,18,18,18.0,0.3926641973034232,0.6386315732586141,0.889795918367347,0.9836734693877551,0,18,0.6386315732586141,0.001,baseline
epoch,0,19,19,19.0,0.3547374950426957,1.016267598891745,0.726530612244898,0.9826530612244898,1,18,0.6386315732586141,0.001,baseline
epoch,0,20,20,20.0,0.3390406324196154,0.6064511162894113,0.9040816326530612,0.9775510204081632,0,20,0.6064511162894113,0.001,baseline
epoch,0,21,21,21.0,0.32027201435173863,1.7400761000964107,0.5571428571428572,0.9438775510204082,1,20,0.6064511162894113,0.001,baseline
epoch,0,22,22,22.0,0.2981844207726655,1.0524630069732666,0.7857142857142857,0.9704081632653061,2,20,0.6064511162894113,0.001,baseline
epoch,0,23,23,23.0,0.29281068192195603,1.28128756698297,0.7224489795918367,0.9755102040816327,3,20,0.6064511162894113,0.001,baseline
epoch,0,24,24,24.0,0.3042799284618892,1.5305015787786367,0.7540816326530613,0.8836734693877552,4,20,0.6064511162894113,0.001,baseline
epoch,0,25,25,25.0,0.2907542978109938,0.6512511827507798,0.8857142857142857,0.9520408163265306,5,20,0.6064511162894113,0.001,baseline
epoch,0,26,26,26.0,0.2476159847428046,0.8985783270427159,0.7622448979591837,0.9836734693877551,6,20,0.6064511162894113,0.001,baseline
epoch,0,27,27,27.0,0.24073318822025888,1.2914376219924615,0.7081632653061225,0.8846938775510204,7,20,0.6064511162894113,0.001,baseline
epoch,0,28,28,28.0,0.21015167759923575,0.8270432550079968,0.8561224489795919,0.9306122448979591,8,20,0.6064511162894113,0.001,baseline
epoch,0,29,29,29.0,0.16963871631607702,0.34125412447111947,0.9459183673469388,0.9857142857142858,0,29,0.34125412447111947,0.001,baseline
epoch,0,30,30,30.0,0.15453767779533417,0.32842934618190844,0.9479591836734694,0.9857142857142858,0,30,0.32842934618190844,0.001,baseline
epoch,0,31,31,31.0,0.13624800615339894,0.3153617135116032,0.960204081632653,0.9826530612244898,0,31,0.3153617135116032,0.001,baseline
epoch,0,32,32,32.0,0.11469314856962724,0.9308807409539515,0.8336734693877551,0.9020408163265307,1,31,0.3153617135116032,0.001,baseline
epoch,0,33,33,33.0,0.09217587804404659,0.21684419378942374,0.9673469387755103,0.9897959183673469,0,33,0.21684419378942374,0.001,baseline
epoch,0,34,34,34.0,0.07864626228383174,0.28212145104700204,0.963265306122449,0.9877551020408163,1,33,0.21684419378942374,0.001,baseline
epoch,0,35,35,35.0,0.06870358731822168,1.775108881385959,0.5459183673469388,0.863265306122449,2,33,0.21684419378942374,0.001,baseline
epoch,0,36,36,36.0,0.07950213840716462,0.7763306895080878,0.8326530612244898,0.9693877551020408,3,33,0.21684419378942374,0.001,baseline
epoch,0,37,37,37.0,0.18242156578644547,5.503962522623491,0.3357142857142857,0.8622448979591837,4,33,0.21684419378942374,0.001,baseline
epoch,0,38,38,38.0,0.2635306166798881,3.374983853709941,0.5142857142857142,0.7775510204081633,5,33,0.21684419378942374,0.001,baseline
epoch,0,39,39,39.0,0.27149352038600716,1.8571043092377333,0.5377551020408163,0.9846938775510204,6,33,0.21684419378942374,0.001,baseline
epoch,0,40,40,40.0,0.14170867667378395,1.025763940567873,0.8091836734693878,0.9306122448979591,7,33,0.21684419378942374,0.001,baseline
epoch,0,41,41,41.0,0.058631650213079874,1.7169246230806623,0.5867346938775511,0.9734693877551021,8,33,0.21684419378942374,0.001,baseline
epoch,0,42,42,42.0,0.033061444637602515,1.3333228232909222,0.7234693877551021,0.8612244897959184,9,33,0.21684419378942374,0.001,baseline
epoch,0,43,43,43.0,0.010068373611925571,0.454654065443545,0.9132653061224489,0.9653061224489796,10,33,0.21684419378942374,0.001,baseline
epoch,0,44,44,44.0,-0.009144497234317206,0.1589646305356707,0.9642857142857143,0.9897959183673469,0,44,0.1589646305356707,0.001,baseline
epoch,0,45,45,45.0,-0.02182074976405766,0.2299655383946944,0.936734693877551,0.9897959183673469,1,44,0.1589646305356707,0.001,baseline
epoch,0,46,46,46.0,-0.03740665599688568,0.18605102008702804,0.9510204081632653,0.9785714285714285,2,44,0.1589646305356707,0.001,baseline
epoch,0,47,47,47.0,-0.051645152719807456,0.2056763186746714,0.960204081632653,0.986734693877551,3,44,0.1589646305356707,0.001,baseline
epoch,0,48,48,48.0,-0.06297223164915917,0.06095419659906504,0.9744897959183674,0.9918367346938776,0,48,0.06095419659906504,0.001,baseline
epoch,0,49,49,49.0,-0.07307525339847444,0.05905144652541803,0.9734693877551021,0.9928571428571429,0,49,0.05905144652541803,0.001,baseline
epoch,0,50,50,50.0,-0.07594779021162787,0.19505979187634526,0.9724489795918367,0.9673469387755103,1,49,0.05905144652541803,0.001,baseline
epoch,0,51,51,51.0,-0.08364705301524426,0.34882377142808874,0.9622448979591837,0.9336734693877551,2,49,0.05905144652541803,0.001,baseline
epoch,0,52,52,52.0,-0.09607154404910032,0.33820909772600444,0.9295918367346939,0.9755102040816327,3,49,0.05905144652541803,0.001,baseline
epoch,0,53,53,53.0,-0.03278732768605264,2.651389422708628,0.7081632653061225,0.7316326530612245,4,49,0.05905144652541803,0.001,baseline
epoch,0,54,54,54.0,0.0670051762227262,1.7338161186296113,0.7785714285714286,0.8030612244897959,5,49,0.05905144652541803,0.001,baseline
epoch,0,55,55,55.0,0.010222240353994399,2.041455434779732,0.6346938775510204,0.9122448979591836,6,49,0.05905144652541803,0.001,baseline
epoch,0,56,56,56.0,-0.027734486087471765,4.4602265961316165,0.45408163265306123,0.7326530612244898,7,49,0.05905144652541803,0.001,baseline
epoch,0,57,57,57.0,0.04044755249150075,4.471911940282705,0.27653061224489794,0.9622448979591837,8,49,0.05905144652541803,0.001,baseline
epoch,0,58,58,58.0,-0.001708034901623828,0.8546893190364449,0.8438775510204082,0.9479591836734694,9,49,0.05905144652541803,0.001,baseline
epoch,0,59,59,59.0,-0.04182757304808214,0.7449777929150329,0.8428571428571429,0.9816326530612245,10,49,0.05905144652541803,0.001,baseline
epoch,0,60,60,60.0,-0.08989754510973033,1.379498022429797,0.7846938775510204,0.8551020408163266,11,49,0.05905144652541803,0.0005,baseline
epoch,0,61,61,61.0,-0.13072362606079757,0.0033501997285959673,0.9744897959183674,0.9918367346938776,0,61,0.0033501997285959673,0.0005,baseline
epoch,0,62,62,62.0,-0.14025812269596571,-0.0014384984970092773,0.9785714285714285,0.9908163265306122,0,62,-0.0014384984970092773,0.0005,baseline
epoch,0,63,63,63.0,-0.15145630515023564,-0.02410410885908166,0.9785714285714285,0.9908163265306122,0,63,-0.02410410885908166,0.0005,baseline
epoch,0,64,64,64.0,-0.1514572017770013,-0.030188275843250508,0.9785714285714285,0.9908163265306122,0,64,-0.030188275843250508,0.0005,baseline
epoch,0,65,65,65.0,-0.15872579344202964,-0.03343206522416095,0.9806122448979592,0.9908163265306122,0,65,-0.03343206522416095,0.0005,baseline
epoch,0,66,66,66.0,-0.16170771403259107,-0.04344490182643034,0.9816326530612245,0.9928571428571429,0,66,-0.04344490182643034,0.0005,baseline
epoch,0,67,67,67.0,-0.16430208851051525,-0.023943577250655816,0.9806122448979592,0.9877551020408163,1,66,-0.04344490182643034,0.0005,baseline
epoch,0,68,68,68.0,-0.1618940562953501,-0.031221660545894078,0.9826530612244898,0.9897959183673469,2,66,-0.04344490182643034,0.0005,baseline
epoch,0,69,69,69.0,-0.16896091247846937,-0.04879221380973349,0.9816326530612245,0.9897959183673469,0,69,-0.04879221380973349,0.0005,baseline
epoch,0,70,70,70.0,-0.16389065883498147,-0.0289081765680897,0.976530612244898,0.9928571428571429,1,69,-0.04879221380973349,0.0005,baseline
epoch,0,71,71,71.0,-0.17066620081754458,-0.04155153911940906,0.9775510204081632,0.9928571428571429,2,69,-0.04879221380973349,0.0005,baseline
epoch,0,72,72,72.0,-0.17493276180845968,-0.04037449773477048,0.9806122448979592,0.9897959183673469,3,69,-0.04879221380973349,0.0005,baseline
epoch,0,73,73,73.0,-0.17804545249344744,-0.04090869329413589,0.9806122448979592,0.9928571428571429,4,69,-0.04879221380973349,0.0005,baseline
epoch,0,74,74,74.0,-0.17751230020932207,-0.04350334089629504,0.9785714285714285,0.9897959183673469,5,69,-0.04879221380973349,0.0005,baseline
epoch,0,75,75,75.0,-0.18130892752626943,-0.046122794735188384,0.9775510204081632,0.9928571428571429,6,69,-0.04879221380973349,0.0005,baseline
epoch,0,76,76,76.0,-0.17917372019955768,-0.038988948354915696,0.9816326530612245,0.9908163265306122,7,69,-0.04879221380973349,0.0005,baseline
epoch,0,77,77,77.0,-0.18517268355460162,-0.05269738873656915,0.9775510204081632,0.9928571428571429,0,77,-0.05269738873656915,0.0005,baseline
epoch,0,78,78,78.0,-0.18736888007075356,-0.047261889126836036,0.9806122448979592,0.9897959183673469,1,77,-0.05269738873656915,0.0005,baseline
epoch,0,79,79,79.0,-0.19250517608683493,-0.03015897006404643,0.976530612244898,0.9887755102040816,2,77,-0.05269738873656915,0.0005,baseline
epoch,0,80,80,80.0,-0.1905958555692063,-0.06252135938527632,0.9806122448979592,0.9908163265306122,0,80,-0.06252135938527632,0.0005,baseline
epoch,0,81,81,81.0,-0.19463899204996438,0.0874325689004392,0.9489795918367347,0.9908163265306122,1,80,-0.06252135938527632,0.0005,baseline
epoch,0,82,82,82.0,-0.1962637130524944,-0.05328705164850975,0.9816326530612245,0.9908163265306122,2,80,-0.06252135938527632,0.0005,baseline
epoch,0,83,83,83.0,-0.1930911143417865,-0.03526013335403131,0.9755102040816327,0.9918367346938776,3,80,-0.06252135938527632,0.0005,baseline
epoch,0,84,84,84.0,-0.19270848771281335,0.08192788532802037,0.9530612244897959,0.9897959183673469,4,80,-0.06252135938527632,0.0005,baseline
epoch,0,85,85,85.0,-0.19525267246185943,-0.04182785408837455,0.9816326530612245,0.9887755102040816,5,80,-0.06252135938527632,0.0005,baseline
epoch,0,86,86,86.0,-0.1975821859990004,-0.045989176935079146,0.9785714285714285,0.9908163265306122,6,80,-0.06252135938527632,0.0005,baseline
epoch,0,87,87,87.0,-0.19624473016035568,0.10367387606173145,0.9693877551020408,0.9744897959183674,7,80,-0.06252135938527632,0.0005,baseline
epoch,0,88,88,88.0,-0.20088514688674958,-0.019101320237529522,0.9734693877551021,0.9928571428571429,8,80,-0.06252135938527632,0.0005,baseline
epoch,0,89,89,89.0,-0.2027907364823845,-0.004988158722313083,0.9755102040816327,0.9836734693877551,9,80,-0.06252135938527632,0.0005,baseline
epoch,0,90,90,90.0,-0.20448075409929162,-0.05569961387283948,0.9806122448979592,0.9918367346938776,10,80,-0.06252135938527632,0.0005,baseline
epoch,0,91,91,91.0,-0.20570452549362572,-0.05283923173437313,0.9775510204081632,0.9908163265306122,11,80,-0.06252135938527632,0.00025,baseline
epoch,0,92,92,92.0,-0.21143144289977217,-0.07496272958054835,0.9806122448979592,0.9918367346938776,0,92,-0.07496272958054835,0.00025,baseline
epoch,0,93,93,93.0,-0.21457662523949597,-0.0741983768891315,0.9806122448979592,0.9897959183673469,1,92,-0.07496272958054835,0.00025,baseline
epoch,0,94,94,94.0,-0.21497013711344842,-0.0730182341166905,0.9826530612244898,0.9908163265306122,2,92,-0.07496272958054835,0.00025,baseline
epoch,0,95,95,95.0,-0.21660411991064835,-0.07416037223776993,0.9806122448979592,0.9908163265306122,3,92,-0.07496272958054835,0.00025,baseline
epoch,0,96,96,96.0,-0.2176461277017798,-0.07174130118623072,0.9795918367346939,0.9908163265306122,4,92,-0.07496272958054835,0.00025,baseline
epoch,0,97,97,97.0,-0.21781467813028135,-0.0843737217844749,0.9826530612244898,0.9918367346938776,0,97,-0.0843737217844749,0.00025,baseline
epoch,0,98,98,98.0,-0.21498568229704518,-0.08209449879977168,0.9836734693877551,0.9918367346938776,1,97,-0.0843737217844749,0.00025,baseline
epoch,0,99,99,99.0,-0.21814250483332664,-0.0743573368812094,0.9846938775510204,0.9908163265306122,2,97,-0.0843737217844749,0.00025,baseline
epoch,0,100,100,100.0,-0.21974880239936742,-0.07099613851430464,0.9775510204081632,0.9908163265306122,3,97,-0.0843737217844749,0.00025,baseline
epoch,0,101,101,101.0,-0.2172753991705648,-0.06574759872592226,0.9816326530612245,0.9908163265306122,4,97,-0.0843737217844749,0.00025,baseline
epoch,0,102,102,102.0,-0.21869205046479379,-0.0748428566115243,0.9816326530612245,0.9908163265306122,5,97,-0.0843737217844749,0.00025,baseline
epoch,0,103,103,103.0,-0.21935866655928365,-0.07373031012865962,0.9816326530612245,0.9928571428571429,6,97,-0.0843737217844749,0.00025,baseline
epoch,0,104,104,104.0,-0.22310394359195074,-0.07384395769664219,0.9836734693877551,0.9897959183673469,7,97,-0.0843737217844749,0.00025,baseline
epoch,0,105,105,105.0,-0.2231027502813914,-0.07305449563629773,0.9826530612244898,0.9928571428571429,8,97,-0.0843737217844749,0.00025,baseline
epoch,0,106,106,106.0,-0.224011056391528,-0.06013075332252347,0.9785714285714285,0.9918367346938776,9,97,-0.0843737217844749,0.00025,baseline
epoch,0,107,107,107.0,-0.22268031615158876,-0.07708697489329747,0.9826530612244898,0.9908163265306122,10,97,-0.0843737217844749,0.00025,baseline
epoch,0,108,108,108.0,-0.2227464435780012,-0.07201930746740225,0.9785714285714285,0.9918367346938776,11,97,-0.0843737217844749,0.000125,baseline
epoch,0,109,109,109.0,-0.22526909735156517,-0.08763428585869926,0.9836734693877551,0.9928571428571429,0,109,-0.08763428585869926,0.000125,baseline
epoch,0,110,110,110.0,-0.2266673624698183,-0.08439412676558203,0.9785714285714285,0.9918367346938776,1,109,-0.08763428585869926,0.000125,baseline
epoch,0,111,111,111.0,-0.22643838547345202,-0.08136664969580513,0.9826530612244898,0.9928571428571429,2,109,-0.08763428585869926,0.000125,baseline
epoch,0,112,112,112.0,-0.22783519651843528,-0.09296372009783375,0.9846938775510204,0.9918367346938776,0,112,-0.09296372009783375,0.000125,baseline
epoch,0,113,113,113.0,-0.22780998929406576,-0.08321881878132723,0.9806122448979592,0.9918367346938776,1,112,-0.09296372009783375,0.000125,baseline
epoch,0,114,114,114.0,-0.22708164464465444,-0.08716968833183755,0.9795918367346939,0.9908163265306122,2,112,-0.09296372009783375,0.000125,baseline
epoch,0,115,115,115.0,-0.22771437272840428,-0.09723583313883567,0.9816326530612245,0.9928571428571429,0,115,-0.09723583313883567,0.000125,baseline
epoch,0,116,116,116.0,-0.22892749090360304,-0.08532921805673715,0.9806122448979592,0.9918367346938776,1,115,-0.09723583313883567,0.000125,baseline
epoch,0,117,117,117.0,-0.22754583076266638,-0.09584952860462423,0.9816326530612245,0.9928571428571429,2,115,-0.09723583313883567,0.000125,baseline
epoch,0,118,118,118.0,-0.22793586437987112,-0.0851299448889129,0.9785714285714285,0.9928571428571429,3,115,-0.09723583313883567,0.000125,baseline
epoch,0,119,119,119.0,-0.22887355204865686,-0.09061544792992728,0.9806122448979592,0.9928571428571429,4,115,-0.09723583313883567,0.000125,baseline
epoch,0,120,120,120.0,-0.22828745074851764,-0.07436674517028186,0.9806122448979592,0.9908163265306122,5,115,-0.09723583313883567,0.000125,baseline
epoch,0,121,121,121.0,-0.2294735075017405,-0.09077968086515154,0.9846938775510204,0.9918367346938776,6,115,-0.09723583313883567,0.000125,baseline
epoch,0,122,122,122.0,-0.22932619130404416,-0.08616306781768798,0.9806122448979592,0.9928571428571429,7,115,-0.09723583313883567,0.000125,baseline
epoch,0,123,123,123.0,-0.22901405748721892,-0.0877242881424573,0.9816326530612245,0.9918367346938776,8,115,-0.09723583313883567,0.000125,baseline
epoch,0,124,124,124.0,-0.23014211593779893,-0.08910117270995159,0.9806122448979592,0.9928571428571429,9,115,-0.09723583313883567,0.000125,baseline
epoch,0,125,125,125.0,-0.23039837846717015,-0.07730394309880782,0.9846938775510204,0.9918367346938776,10,115,-0.09723583313883567,0.000125,baseline
epoch,0,126,126,126.0,-0.23049215763898623,-0.09220613362837811,0.9836734693877551,0.9918367346938776,11,115,-0.09723583313883567,6.25e-05,baseline
epoch,0,127,127,127.0,-0.23108218651382867,-0.08733193582418014,0.9795918367346939,0.9918367346938776,12,115,-0.09723583313883567,6.25e-05,baseline
epoch,0,128,128,128.0,-0.23213741484652745,-0.09185972773298925,0.9816326530612245,0.9928571428571429,13,115,-0.09723583313883567,6.25e-05,baseline
epoch,0,129,129,129.0,-0.23190414625485414,-0.08913405014544117,0.9795918367346939,0.9918367346938776,14,115,-0.09723583313883567,6.25e-05,baseline
epoch,0,130,130,130.0,-0.23296654394868688,-0.09056699494926297,0.9836734693877551,0.9918367346938776,15,115,-0.09723583313883567,6.25e-05,baseline
