source,seed,epoch,step,real_epoch,tr_loss,vl_loss,vl_tumour,vl_plane,patience_counter,best_epoch,best_val_loss,learning_rate,experiment
epoch,8,1,1,1.0,2.014464769348791,4.052787529692358,0.25204081632653064,0.36122448979591837,0,1,4.052787529692358,0.001,baseline
epoch,8,2,2,2.0,1.3762642165857146,2.6730965195869913,0.3653061224489796,0.773469387755102,0,2,2.6730965195869913,0.001,baseline
epoch,8,3,3,3.0,1.093655888832139,1.6985269356747064,0.786734693877551,0.6122448979591837,0,3,1.6985269356747064,0.001,baseline
epoch,8,4,4,4.0,0.9632857438858001,1.651656061289262,0.5193877551020408,0.9408163265306122,0,4,1.651656061289262,0.001,baseline
epoch,8,5,5,5.0,0.8715912143835861,1.2728747299739294,0.7887755102040817,0.8489795918367347,0,5,1.2728747299739294,0.001,baseline
epoch,8,6,6,6.0,0.8188311760832268,0.8883274080801983,0.8918367346938776,0.9693877551020408,0,6,0.8883274080801983,0.001,baseline
epoch,8,7,7,7.0,0.7425140751881546,1.0261526969014383,0.7612244897959184,0.9704081632653061,1,6,0.8883274080801983,0.001,baseline
epoch,8,8,8,8.0,0.7326146559647082,1.1005548808039451,0.8418367346938775,0.8714285714285714,2,6,0.8883274080801983,0.001,baseline
epoch,8,9,9,9.0,0.6605770659154477,0.8910602282504646,0.8857142857142857,0.9469387755102041,3,6,0.8883274080801983,0.001,baseline
epoch,8,10,10,10.0,0.6320292444954854,2.0777728285108292,0.7020408163265306,0.6020408163265306,4,6,0.8883274080801983,0.001,baseline
epoch,8,11,11,11.0,0.619836713429978,2.423050965095053,0.4530612244897959,0.9591836734693877,5,6,0.8883274080801983,0.001,baseline
epoch,8,12,12,12.0,0.5815520746836988,0.851636452577552,0.8969387755102041,0.9551020408163265,0,12,0.851636452577552,0.001,baseline
epoch,8,13,13,13.0,0.5270569830432732,1.271128141636751,0.8142857142857143,0.8979591836734694,1,12,0.851636452577552,0.001,baseline
epoch,8,14,14,14.0,0.49884454822272395,1.2992599915484992,0.7785714285714286,0.8081632653061225,2,12,0.851636452577552,0.001,baseline
epoch,8,15,15,15.0,0.48748302502335034,0.8763662681287648,0.886734693877551,0.8887755102040816,3,12,0.851636452577552,0.001,baseline
epoch,8,16,16,16.0,0.45515166434618254,1.193494193407954,0.6785714285714286,0.95,4,12,0.851636452577552,0.001,baseline
epoch,8,17,17,17.0,0.4143439822043535,1.3969241930513965,0.6387755102040816,0.9663265306122449,5,12,0.851636452577552,0.001,baseline
