kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
149	2.06614809	0.797550462	0.807867315	0.891435667	0.0471538371
150	2.06672725	0.793390036	0.813856956	0.895550912	0.047605405
151	2.06707914	0.790235978	0.819284583	0.89954447	0.0481882252
152	2.06719983	0.788346088	0.821697409	0.901374458	0.0487597513
153	2.05384203	0.787289398	0.821547033	0.900762347	0.0492996343
154	2.02372197	0.786448826	0.821150586	0.899230947	0.0498867588
155	1.99333777	0.785866889	0.82061034	0.897308916	0.0505176965
156	1.97919174	0.785586279	0.820027907	0.895524555	0.0511889928
157	1.99361257	0.785507985	0.819165749	0.893677269	0.0519179552
158	2.02613903	0.785469069	0.817991131	0.891580347	0.0527098161
159	2.05895073	0.78542885	0.816951522	0.889855643	0.0535406539
160	2.07422694	0.785346681	0.816494493	0.889125208	0.0543865402
161	2.07316689	0.782911334	0.8176421	0.890718609	0.0552933392
162	2.07039137	0.77757962	0.820230092	0.894311976	0.0562608118
163	2.06664829	0.772231305	0.822840779	0.897936855	0.0571878269
164	2.06268129	0.76974688	0.824056241	0.899624497	0.0579732314
165	2.05708448	0.771031046	0.823196687	0.898581565	0.0585937861
166	2.04963648	0.77392833	0.821237165	0.896228766	0.0591304167
167	2.04309991	0.776851022	0.81920882	0.893855333	0.0596330044
168	2.04023806	0.778211746	0.818142704	0.892750329	0.0601514163
169	2.04840217	0.777094176	0.817953662	0.893421073	0.0606805186
170	2.06790281	0.774260647	0.817811122	0.895093588	0.0611989449
171	2.09031595	0.770615804	0.817720806	0.897181585	0.0617372815
172	2.10721584	0.767064221	0.817688687	0.899098901	0.0623261286
173	2.1186511	0.762984117	0.81911215	0.900798753	0.0630312716
174	2.12940001	0.758096662	0.822321879	0.90256296	0.0638295158
175	2.13740427	0.753980762	0.825559755	0.90425266	0.0646123403
176	2.14060362	0.752215757	0.82706722	0.905728867	0.0652712092
177	2.12423796	0.75311229	0.825712559	0.907151022	0.0657522153
178	2.08733368	0.755134986	0.822656975	0.908575205	0.0661431116
179	2.05010576	0.757175421	0.819574595	0.909675243	0.06654586
180	2.03277349	0.75812539	0.818139526	0.910124874	0.0670624172
181	2.03597847	0.755770011	0.820970161	0.908321394	0.0678608536
182	2.04321688	0.750458322	0.827353812	0.904214435	0.0689077705
183	2.05051878	0.745100051	0.833793446	0.899970635	0.0699914719
184	2.05391834	0.742605391	0.836791559	0.897757081	0.0709002307
185	2.04339824	0.748112176	0.833747425	0.897388616	0.071596337
186	2.01967459	0.760530883	0.826881313	0.897111826	0.0722131088
187	1.9957429	0.773058498	0.819954987	0.896937014	0.0727822228
188	1.98460098	0.778891004	0.816730285	0.896875016	0.07333532
189	1.99192876	0.775626445	0.816879456	0.897956378	0.0738486696
190	2.00948336	0.76788451	0.817309789	0.900394734	0.0743171848
191	2.02976767	0.759126626	0.817974824	0.902854473	0.0748064233
192	2.04528569	0.752813493	0.818829023	0.903999659	0.075381959
193	2.05611757	0.748949962	0.821747845	0.903902108	0.0761006668
194	2.06641497	0.745438298	0.827113297	0.903621829	0.0769458508
195	2.07413535	0.742877588	0.832412679	0.903189304	0.0778718096
196	2.07723441	0.74186771	0.835132679	0.902634705	0.0788328395
197	2.06789291	0.742227483	0.835502337	0.900710768	0.0798235469
198	2.04682722	0.743039345	0.835691937	0.89719384	0.0808747553
199	2.02557679	0.743858326	0.835874725	0.89380118	0.0819919612
200	2.01568318	0.744239621	0.836223331	0.892250458	0.0831806528
201	2.02309072	0.743248081	0.838132218	0.892389017	0.0846110945
202	2.03980034	0.74101204	0.841767554	0.892729729	0.0862460465
203	2.05665649	0.73875639	0.845308419	0.893141969	0.0877583464
204	2.06450424	0.737706223	0.846933481	0.893495529	0.0888207741
205	2.05450487	0.740382141	0.842706342	0.893724398	0.0894074375
206	2.03195242	0.746416667	0.833173649	0.893909074	0.0898242061
207	2.00920219	0.752504114	0.823557357	0.894136289	0.0902196149
208	1.99861032	0.755338258	0.819080282	0.894492769	0.0907421396
209	2.00934437	0.752253858	0.822142681	0.89623347	0.0915020454
210	2.03355528	0.74529706	0.829320956	0.899545022	0.0924524405
211	2.05797851	0.738279253	0.837241319	0.902769741	0.0935060515
212	2.06934928	0.73501196	0.842530359	0.904249562	0.094575605
213	2.04865901	0.736697216	0.845205996	0.901726785	0.0957012725
214	2.00199771	0.740499428	0.847513625	0.896037288	0.0969173303
215	1.95492721	0.744334985	0.849138219	0.890297896	0.098114862
216	1.9330125	0.746120713	0.849763982	0.887625797	0.0991849167
217	1.95088882	0.7437853	0.847817206	0.888338519	0.1000657
218	1.99121215	0.738518072	0.843427118	0.890053342	0.100841366
219	2.0318891	0.733204651	0.838998531	0.892049691	0.101620743
220	2.05082714	0.730730872	0.836936705	0.893607564	0.102512652
221	2.04778169	0.731031488	0.838386126	0.894741404	0.103603433
222	2.03972623	0.731710998	0.841738896	0.895836529	0.104842387
223	2.02864282	0.732396467	0.845330212	0.896665301	0.10613169
224	2.01650874	0.732715602	0.847495433	0.896999907	0.107373518
225	1.99770455	0.732635255	0.848289979	0.895747878	0.108552604
226	1.97151944	0.732421681	0.8489339	0.892924519	0.109718586
227	1.94816711	0.732125263	0.849366891	0.8900764	0.110864376
228	1.93786363	0.731796311	0.849528259	0.888750395	0.111982868
229	1.9525107	0.731264228	0.848988999	0.889552711	0.113062423
