kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
167	2.09641624	0.707340797	0.83496387	0.893033782	0.0806750898
168	2.07977263	0.709519204	0.834116794	0.892250234	0.0816489256
169	2.11220813	0.703333038	0.834952215	0.894872512	0.0826300232
170	2.18535682	0.689382633	0.836836542	0.900803917	0.0836169163
171	2.25914701	0.675309887	0.838737394	0.906832633	0.0845487171
172	2.29350164	0.668758012	0.839622378	0.909746247	0.0853645251
173	2.26723533	0.674303838	0.836076748	0.909909605	0.0860484394
174	2.20798537	0.686813303	0.828081253	0.910027761	0.0866545712
175	2.14821581	0.699432473	0.82001564	0.910100049	0.0872242663
176	2.12038878	0.705307604	0.816260518	0.910124994	0.0877988629
177	2.12620268	0.704238869	0.816994621	0.909758042	0.0883575371
178	2.14001399	0.701511569	0.818870606	0.908832133	0.0888875408
179	2.15566469	0.697971739	0.821311823	0.907650408	0.089448695
180	2.16700326	0.694463987	0.82374252	0.906516113	0.0901008381
181	2.17402283	0.690278003	0.826675423	0.905376236	0.0909421913
182	2.18042637	0.685163534	0.830279488	0.904099316	0.0919489417
183	2.18510672	0.680820853	0.833346876	0.902904408	0.0929911065
184	2.18695533	0.678950678	0.834669431	0.902010659	0.0939386848
185	2.16676848	0.681215465	0.833302052	0.901345223	0.0947475774
186	2.1212488	0.686323453	0.830217945	0.900740245	0.0954966908
187	2.07532993	0.691476237	0.827106792	0.900299053	0.0962349815
188	2.05395139	0.693875229	0.825658327	0.900125048	0.0970113911
189	2.06262556	0.693083394	0.825969255	0.901149463	0.0978461411
190	2.08395052	0.69108108	0.826810641	0.903459484	0.0987129658
191	2.10986848	0.688519814	0.828009844	0.905789764	0.0995928016
192	2.13232537	0.686050647	0.829394562	0.906874677	0.100466589
193	2.15252837	0.683755892	0.831975459	0.905660821	0.101308072
194	2.17392118	0.681294681	0.835873518	0.902923018	0.102133389
195	2.19093902	0.678729521	0.839442871	0.900161206	0.102988823
196	2.19801475	0.676123043	0.84103727	0.898875383	0.103920659
197	2.19047231	0.672959512	0.840783248	0.899197516	0.10498396
198	2.17346066	0.669351869	0.840203275	0.899924745	0.106155412
199	2.15629983	0.666378441	0.839602776	0.900658352	0.107360963
200	2.14831023	0.66511775	0.839286792	0.900999898	0.108526556
201	2.15026819	0.666542317	0.839230256	0.900070394	0.109629589
202	2.15544722	0.669755325	0.839187603	0.897974264	0.110710931
203	2.1625802	0.672996511	0.839160565	0.895859751	0.111788162
204	2.17040184	0.674505516	0.839150946	0.894875293	0.112878853
205	2.18258281	0.670815822	0.839314041	0.897132613	0.114001907
206	2.1995842	0.662495064	0.839681803	0.902223216	0.115144092
207	2.21475831	0.654101335	0.840052791	0.907358461	0.116273871
208	2.22145593	0.650193451	0.840225512	0.909749287	0.1173597
209	2.20436459	0.65394792	0.838941775	0.908710642	0.118409357
210	2.16579895	0.662416349	0.836047012	0.906262881	0.119437606
