kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
221	2.16790096	0.665809492	0.856165353	0.904988027	0.0981113047
222	2.17899162	0.667180997	0.853431409	0.903854203	0.0991333985
223	2.1890274	0.66856453	0.85067349	0.902577173	0.100147738
224	2.19478326	0.669208664	0.84938948	0.901634753	0.101230135
225	2.19702677	0.666396405	0.851092607	0.901022193	0.102444313
226	2.19880876	0.660034802	0.854933782	0.900456723	0.103742797
227	2.19998793	0.653567302	0.858808643	0.900040312	0.105033104
228	2.20042208	0.650438051	0.86061267	0.899875045	0.106222748
229	2.19623564	0.650257318	0.859307616	0.900896175	0.107252735
230	2.18589153	0.65012651	0.856130663	0.903302511	0.108191602
231	2.17318267	0.650046444	0.852339683	0.905990877	0.109137917
232	2.16190315	0.650018804	0.849192405	0.907857826	0.110190252
233	2.15125361	0.651582722	0.846593344	0.908902914	0.111409241
234	2.13971081	0.655109153	0.84394743	0.909828176	0.112749953
235	2.13042162	0.658666511	0.841885313	0.910491352	0.114153821
236	2.12653415	0.660322716	0.841037973	0.91074993	0.115562276
237	2.14122338	0.656703235	0.844016959	0.910089553	0.117002923
238	2.17434803	0.648540699	0.850734692	0.908547444	0.11849584
239	2.20776316	0.64030658	0.857511337	0.906858763	0.119962429
240	2.22332031	0.636473005	0.860666353	0.905758802	0.121324069
241	2.2094684	0.639826067	0.857493483	0.905239666	0.122549757
242	2.17822383	0.647389329	0.850336984	0.904799005	0.123694668
243	2.14670524	0.655018918	0.843117725	0.904492258	0.12480681
244	2.13203108	0.658571041	0.839756641	0.904375031	0.125934185
245	2.14857969	0.654892515	0.8409692	0.904799109	0.127080503
246	2.18590436	0.646345855	0.843869775	0.905874151	0.128222752
247	2.22355635	0.637096105	0.84720874	0.907257293	0.129372598
248	2.24108606	0.631308401	0.849737097	0.908605576	0.130541717
249	2.23997664	0.628892731	0.851159654	0.910155864	0.131717674
250	2.23686655	0.626892141	0.85226582	0.912013763	0.132899204
251	2.23222811	0.625524469	0.85336506	0.913578668	0.134117405
252	2.22652875	0.625008515	0.85476665	0.914249808	0.135403383
253	2.21216929	0.627791931	0.857222811	0.911233504	0.136838927
254	2.18802117	0.634068444	0.860507688	0.904431739	0.138394647
255	2.1652158	0.640399974	0.863395751	0.897570353	0.139927151
256	2.15488713	0.643347696	0.864661288	0.89437595	0.141293028
257	2.16643672	0.640728528	0.863326939	0.896071204	0.142438054
258	2.19248566	0.634820834	0.860242786	0.899901881	0.143465511
259	2.21876283	0.628861382	0.85694389	0.903781372	0.144463205
260	2.23099646	0.62608689	0.854965363	0.905623481	0.145518932
261	2.22660893	0.627416683	0.854398357	0.905667207	0.146663992
262	2.21536401	0.63041697	0.854072038	0.905687074	0.147851753
263	2.20064062	0.633443544	0.853741247	0.905706659	0.149056834
264	2.18581534	0.6348526	0.853161135	0.905749012	0.150253863
265	2.16744941	0.634662732	0.850687023	0.909218717	0.151421669
266	2.14457063	0.634135323	0.846182876	0.916958152	0.152577843
267	2.12499136	0.633355902	0.841842225	0.924749514	0.153755685
268	2.11652596	0.632409635	0.839859076	0.928373922	0.154988495
269	2.12421145	0.630205078	0.841768617	0.925927603	0.156338157
270	2.14154625	0.626579736	0.846075582	0.920409195	0.157776642
271	2.15903292	0.623151423	0.850420282	0.914842438	0.159197369
272	2.16717403	0.621538333	0.852443007	0.912250771	0.160493741
273	2.15842321	0.621439651	0.851552064	0.912970939	0.16161367
274	2.13868634	0.621368266	0.849541803	0.914596516	0.162634388
275	2.11877655	0.62132461	0.84751393	0.916236336	0.163641009
276	2.10950731	0.621309551	0.84656983	0.916999773	0.164718638
277	2.11061748	0.622449353	0.847115839	0.916638849	0.165874243
278	2.113608	0.625019396	0.848468514	0.915743318	0.167072136
279	2.11783484	0.627611956	0.850137148	0.914635674	0.168340155
280	2.12265644	0.628818951	0.851631149	0.913638294	0.169706158
281	2.12898635	0.627534311	0.852830682	0.912816917	0.171236318
282	2.13783237	0.624636886	0.853994802	0.912005267	0.172918577
283	2.14854219	0.621714075	0.855173648	0.911197542	0.174657749
284	2.1604631	0.620353327	0.856417283	0.910387992	0.176358632
285	2.17822116	0.620732347	0.858018058	0.909427196	0.178039495
286	2.20159764	0.621587875	0.859876118	0.908360017	0.179738837
287	2.22203162	0.622450899	0.861419682	0.90749109	0.181381026
288	2.23096043	0.62285269	0.86207688	0.907125104	0.182890405
289	2.22395945	0.621977977	0.860136663	0.909382677	0.184223079
290	2.20696436	0.6200054	0.855761424	0.914473301	0.185442778
291	2.18679318	0.61801554	0.851347853	0.919608526	0.186634734
292	2.17026348	0.617089138	0.849293064	0.921999289	0.187884176
293	2.15720422	0.617194398	0.850519622	0.921004672	0.1892509
294	2.14423071	0.617493227	0.853286652	0.918581583	0.190681046
295	2.1339557	0.617947775	0.856077924	0.915687461	0.192089131
296	2.1289936	0.618520442	0.857377433	0.913279336	0.193389673
297	2.12781675	0.620231299	0.856437021	0.91159273	0.194511165
298	2.12693382	0.623249533	0.854315703	0.910089196	0.195523913
299	2.12637712	0.626135672	0.852175799	0.908617668	0.196557202
