kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
114	1.92420624	0.881105305	0.796332909	0.876632245	0.0290162861
115	1.95208881	0.868858451	0.802380486	0.880331932	0.0290993295
116	1.96362684	0.863796898	0.804980458	0.883213844	0.02918268
117	1.95956242	0.86397669	0.803008124	0.885513353	0.0292548909
118	1.95039051	0.864385294	0.798559161	0.887655917	0.0293300704
119	1.9411382	0.86479748	0.7940712	0.889242743	0.0294272006
120	1.93683063	0.86498938	0.791981754	0.889874826	0.0295652633
121	1.94887892	0.862001553	0.792609548	0.889011293	0.0299396208
122	1.9760487	0.855264371	0.794135891	0.886834623	0.0306078716
123	2.00345664	0.848468134	0.795950732	0.884062448	0.0313615051
124	2.01621686	0.845304033	0.797444448	0.881412483	0.0319919548
125	1.99741177	0.848123943	0.798411725	0.878493488	0.032436776
126	1.95500083	0.854484499	0.799215696	0.875072441	0.0328207932
127	1.91221806	0.860900822	0.800073044	0.872218304	0.0332063739
128	1.89229961	0.86388808	0.801200381	0.871000348	0.0336558587
129	1.90690918	0.858758938	0.802997802	0.873422308	0.034223876
130	1.93986509	0.847191433	0.805449877	0.879009881	0.0348819671
131	1.97311001	0.835522485	0.808121632	0.88496241	0.0355665939
132	1.98858791	0.83008975	0.810578018	0.888478829	0.0362142151
133	1.97522159	0.830241142	0.813089338	0.889671646	0.0368106807
134	1.94507198	0.830586162	0.815784507	0.89062732	0.0373901627
135	1.91465798	0.830934207	0.817942909	0.89126419	0.0379578681
136	1.90049808	0.831096247	0.818843731	0.891499938	0.0385189941
137	1.90798421	0.829487979	0.81705785	0.891488633	0.039074951
138	1.9271839	0.825322732	0.813030366	0.891458916	0.0396232605
139	1.95236263	0.819765836	0.808967563	0.891418656	0.0401635687
140	1.97778791	0.813983044	0.807076036	0.891375668	0.0406955224
141	2.00929773	0.806819358	0.809824448	0.891313748	0.0412226851
142	2.04859391	0.797769678	0.816023004	0.891230502	0.041744528
143	2.08249026	0.789220845	0.82227592	0.891157172	0.0422540704
144	2.09779721	0.783560366	0.825187102	0.891125009	0.0427443304
145	2.09857817	0.781008483	0.825045327	0.891706945	0.0431835972
146	2.09894246	0.779411208	0.824723686	0.893246784	0.0435854187
147	2.09929926	0.777752406	0.824399225	0.895372732	0.044014254
148	2.1000538	0.775016373	0.824248165	0.897712834	0.0445345718
149	2.11588172	0.765374286	0.826581547	0.90140067	0.0452644051
150	2.15008155	0.74856613	0.831843098	0.906576486	0.0461839377
151	2.18429988	0.732542399	0.837150792	0.911204737	0.0471422051
152	2.20017871	0.725255247	0.839621905	0.913249405	0.0479882189
153	2.19047828	0.728951549	0.838323378	0.910859586	0.0486861023
154	2.16859451	0.737291038	0.835393719	0.905469536	0.0493259656
155	2.14651882	0.745703661	0.832438368	0.900032217	0.0499374227
156	2.136241	0.749620343	0.83106244	0.897500755	0.0505500647
157	2.14576779	0.747552034	0.831155859	0.898069146	0.0511300463
158	2.16725627	0.742543034	0.831431998	0.899352491	0.0516736597
159	2.1889332	0.736628257	0.831872972	0.900647091	0.0522627325
160	2.19902537	0.731842083	0.832461285	0.90124982	0.0529791117
161	2.19816754	0.728837844	0.835858277	0.901155142	0.053991666
162	2.19622645	0.726387792	0.842627507	0.900941251	0.0552813516
163	2.19426833	0.723796261	0.849287915	0.900725485	0.0566349486
164	2.19335669	0.720367833	0.85235758	0.90062503	0.0578392016
165	2.19808538	0.713641986	0.850853722	0.901486526	0.0588140786
166	2.20874854	0.704027263	0.847433061	0.903435148	0.0596923961
167	2.21950521	0.695376681	0.843912929	0.905415953	0.0605720997
168	2.22451321	0.691543918	0.842110225	0.906373753	0.0615511129
169	2.22363667	0.693314919	0.841857327	0.90641692	0.0627349033
170	2.2212772	0.697310796	0.841669031	0.906436949	0.0640642152
171	2.2179421	0.701341716	0.841551025	0.906456761	0.0653851457
172	2.21413744	0.703218399	0.841509445	0.906499017	0.0665437792
173	2.20736676	0.697718708	0.842384402	0.908109185	0.0674824519
174	2.19733593	0.685316413	0.844357332	0.911656349	0.0683106653
175	2.188206	0.672805353	0.846347564	0.915218841	0.0691197444
176	2.184139	0.666980555	0.84727416	0.916874507	0.0700009988
177	2.19508903	0.667960143	0.847209508	0.916780142	0.0709962205
178	2.21978251	0.670172891	0.847021337	0.916566251	0.072058084
179	2.24469255	0.672405045	0.84672645	0.916350485	0.0731469815
180	2.25628996	0.673444273	0.846341393	0.91625003	0.0742233129
181	2.25252887	0.673420263	0.844719743	0.916780774	0.0752793277
182	2.24404035	0.673346199	0.84163922	0.918008414	0.0763353357
183	2.23547738	0.673223126	0.838640482	0.919324345	0.0773913437
184	2.23149071	0.673051783	0.837264558	0.920119825	0.0784473518
185	2.24280879	0.666969673	0.840169878	0.920414592	0.0794779997
186	2.26833217	0.653520519	0.847011698	0.92065384	0.0804904541
187	2.29407939	0.640003499	0.854642534	0.920814905	0.0815368115
188	2.30606656	0.633719654	0.859914405	0.920874984	0.0826691776
189	2.29819304	0.636565629	0.862827681	0.918218984	0.0839325219
190	2.27960729	0.642987125	0.865397799	0.91223004	0.085304033
191	2.25878582	0.649464935	0.867235531	0.906188575	0.0867332116
192	2.24420403	0.652480821	0.867950934	0.903375838	0.0881695557
193	2.23587089	0.651568766	0.867214442	0.904165468	0.0896284613
194	2.22845019	0.649334017	0.865485363	0.9061348	0.0911297414
195	2.2231108	0.646636534	0.863570183	0.908591637	0.092623082
196	2.22102353	0.644335657	0.862275424	0.91084438	0.0940581521
197	2.22218818	0.642662939	0.861598586	0.912897309	0.0954106797
198	2.22539805	0.641142254	0.861010104	0.915066	0.0967135538
199	2.23010126	0.639616618	0.860593473	0.91706423	0.0980009815
200	2.23574614	0.637929167	0.860432374	0.918605608	0.0993071668
201	2.24824095	0.635589928	0.861139895	0.919830613	0.100660722
202	2.26838128	0.632785352	0.862735352	0.920961555	0.102038036
203	2.28718098	0.630422693	0.864344802	0.921794376	0.10339427
204	2.29565183	0.62940934	0.865094116	0.922124909	0.104684582
205	2.27292749	0.631291049	0.863816203	0.921608776	0.105871423
206	2.22168168	0.635534693	0.860934184	0.920334751	0.106990742
207	2.16998646	0.639815554	0.85802689	0.91877282	0.108108996
208	2.14591861	0.641808602	0.856673336	0.917393036	0.109292649
209	2.15325828	0.640791765	0.857156683	0.916102564	0.110568693
210	2.17169481	0.638266277	0.858255804	0.914710294	0.111903909
211	2.19499806	0.635136752	0.859385519	0.913592383	0.113276899
212	2.21694282	0.63230752	0.8599609	0.913125132	0.114666275
213	2.24035274	0.629534529	0.860037099	0.915043621	0.116096487
214	2.26733816	0.626472764	0.860093684	0.91939909	0.117571492
215	2.28968798	0.623986717	0.860129064	0.923866327	0.119034112
216	2.29918863	0.622941184	0.860141506	0.926119643	0.120427155
217	2.28551788	0.624437024	0.858723556	0.926386657	0.121745458
218	2.25468444	0.627810601	0.855526268	0.926584015	0.123021124
219	2.2235763	0.631213763	0.852300941	0.926706917	0.124248593
220	2.20908309	0.63279818	0.85079932	0.926749989	0.125422293
221	2.20906346	0.632424526	0.851776017	0.9242837	0.126510465
222	2.20905251	0.631381048	0.854182479	0.918722537	0.127529853
223	2.2090459	0.62982564	0.857121027	0.913112605	0.12855142
224	2.20904365	0.627915828	0.859694133	0.910500779	0.129646139
225	2.22567271	0.623124607	0.862058432	0.910543306	0.13084176
226	2.26316891	0.615077842	0.864587426	0.910668662	0.132104974
227	2.30099395	0.607481158	0.866609457	0.910864811	0.133417982
228	2.31860422	0.604041043	0.867452592	0.911120485	0.134762992
229	2.2924467	0.607315059	0.866609599	0.911769777	0.136219964
230	2.23345332	0.614699789	0.864397105	0.913069319	0.137777516
231	2.17394259	0.622149282	0.861382584	0.914855475	0.139268913
232	2.14623607	0.625617556	0.858133519	0.916964511	0.140527389
233	2.15023898	0.625516844	0.853327654	0.920991901	0.141479695
234	2.16012648	0.625287421	0.846782455	0.927071726	0.142269822
235	2.17222091	0.625055986	0.840990297	0.932638026	0.143052838
236	2.18285165	0.624948237	0.838444135	0.935124273	0.143983802
237	2.19073424	0.625307482	0.842065994	0.932127497	0.145191044
238	2.19793501	0.626117604	0.850234446	0.925368545	0.146605533
239	2.2056538	0.62693483	0.858474534	0.91855032	0.148084163
240	2.21509002	0.627315308	0.862310887	0.915375946	0.149483816
241	2.228758	0.624818519	0.862240708	0.917602331	0.150750616
242	2.24626317	0.618479403	0.862079888	0.922630729	0.151967307
243	2.26424045	0.610301355	0.861917658	0.927718516	0.153190164
244	2.27932423	0.602288404	0.861842128	0.930123309	0.154475446
245	2.29260978	0.592968451	0.862622067	0.930178641	0.155853366
246	2.30576877	0.581732243	0.864380773	0.930217983	0.157294121
247	2.31587104	0.572244218	0.866154901	0.930241834	0.158765068
248	2.31998529	0.568169808	0.866980886	0.930249998	0.16023357
